frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-11.989404503,0.848230828,True,,1292.322019431,1.292322019,
1,2048,4096,2048,0.046439909,0.092879819,False,-12.769016796,0.982751979,True,,1189.842542346,1.189842542,
2,4096,6144,2048,0.092879819,0.139319728,False,-13.631289530,0.985805412,True,,1123.053999168,1.123053999,
3,6144,8192,2048,0.139319728,0.185759637,False,-12.895335876,0.987713989,True,,1114.103938786,1.114103939,
4,8192,10240,2048,0.185759637,0.232199546,False,-13.708387308,0.990706398,True,,1019.770906337,1.019770906,
5,10240,12288,2048,0.232199546,0.278639456,False,-13.145391685,0.990659457,True,,1059.000991311,1.059000991,
6,12288,14336,2048,0.278639456,0.325079365,False,-15.764540283,0.990723779,True,,1257.094467719,1.257094468,
7,14336,16384,2048,0.325079365,0.371519274,False,-13.770025712,0.989457086,True,,1228.069315017,1.228069315,
8,16384,18432,2048,0.371519274,0.417959184,False,-12.841571772,0.990038610,True,,1122.353877137,1.122353877,
9,18432,20480,2048,0.417959184,0.464399093,False,-13.632800245,0.991616800,True,,1297.364138199,1.297364138,
10,20480,22528,2048,0.464399093,0.510839002,False,-14.677307511,0.991962405,True,,1315.573781033,1.315573781,
11,22528,24576,2048,0.510839002,0.557278912,False,-15.702214359,0.986582074,True,,1376.905201454,1.376905201,
12,24576,26624,2048,0.557278912,0.603718821,False,-13.876634600,0.987640395,True,,1344.292256638,1.344292257,
13,26624,28672,2048,0.603718821,0.650158730,False,-14.258822065,0.990774539,True,,1270.733030476,1.270733030,
14,28672,30720,2048,0.650158730,0.696598639,False,-15.965988184,0.986917279,True,,1398.490733013,1.398490733,
15,30720,32768,2048,0.696598639,0.743038549,False,-14.743924036,0.984468408,True,,1417.858084672,1.417858085,
16,32768,34816,2048,0.743038549,0.789478458,False,-14.931899152,0.965979959,True,,1375.711335537,1.375711336,
17,34816,36864,2048,0.789478458,0.835918367,False,-14.559126360,0.979958645,True,,1294.305203158,1.294305203,
18,36864,38912,2048,0.835918367,0.882358277,False,-16.488424531,0.981038241,True,,1442.806674589,1.442806675,
19,38912,40960,2048,0.882358277,0.928798186,False,-14.506832661,0.986485255,True,,1392.023739003,1.392023739,
20,40960,43008,2048,0.928798186,0.975238095,False,-16.422759105,0.985809091,True,,1628.412528853,1.628412529,
21,43008,45056,2048,0.975238095,1.021678005,False,-15.539696943,0.988805168,True,,1564.461957043,1.564461957,
22,45056,47104,2048,1.021678005,1.068117914,False,-18.745689393,0.983304927,True,,1729.155169120,1.729155169,
23,47104,49152,2048,1.068117914,1.114557823,False,-17.534042612,0.973218474,True,,1644.697145688,1.644697146,
24,49152,51200,2048,1.114557823,1.160997732,False,-19.002059292,0.962899649,True,,1627.911171692,1.627911172,
25,51200,53248,2048,1.160997732,1.207437642,False,-19.827235312,0.972059796,True,,1620.831144661,1.620831145,
26,53248,55296,2048,1.207437642,1.253877551,False,-23.395970697,0.965556129,True,,1808.916504509,1.808916505,
27,55296,57344,2048,1.253877551,1.300317460,False,-24.575674545,0.943431020,True,,1669.419021109,1.669419021,
28,57344,59392,2048,1.300317460,1.346757370,False,-20.366068323,0.829365025,True,,1691.542744936,1.691542745,
29,59392,61440,2048,1.346757370,1.393197279,False,-17.098447863,0.919186894,True,,1511.487247974,1.511487248,
30,61440,63488,2048,1.393197279,1.439637188,False,-16.313910374,0.942345793,True,,1496.252562333,1.496252562,
31,63488,65536,2048,1.439637188,1.486077098,False,-13.721155875,0.977137200,True,,1468.159925703,1.468159926,
32,65536,67584,2048,1.486077098,1.532517007,False,-14.962073585,0.965112114,True,,1751.501804677,1.751501805,
33,67584,69632,2048,1.532517007,1.578956916,False,-13.917003934,0.977983195,True,,1857.840022783,1.857840023,
34,69632,71680,2048,1.578956916,1.625396825,False,-15.983018563,0.920873371,True,,1847.767277673,1.847767278,
35,71680,73728,2048,1.625396825,1.671836735,False,-17.201385007,0.923326505,True,,2223.867597872,2.223867598,
36,73728,75776,2048,1.671836735,1.718276644,False,-14.110048445,0.968771007,True,,1665.094907893,1.665094908,
37,75776,77824,2048,1.718276644,1.764716553,False,-17.886821790,0.966214052,True,,2042.660003513,2.042660004,
38,77824,79872,2048,1.764716553,1.811156463,False,-16.756564528,0.969597508,True,,1777.409800899,1.777409801,
