frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-33.738589847,0.896777600,True,,2845.156255736,2.845156256,
1,2048,4096,2048,0.046439909,0.092879819,False,-34.797982213,0.770229180,True,,3106.155066292,3.106155066,
2,4096,6144,2048,0.092879819,0.139319728,False,-11.461441457,0.970476507,True,,1428.847007150,1.428847007,
3,6144,8192,2048,0.139319728,0.185759637,False,-12.906442713,0.972483459,True,,1543.973922293,1.543973922,
4,8192,10240,2048,0.185759637,0.232199546,False,-15.599715968,0.968855643,True,,1766.949605398,1.766949605,
5,10240,12288,2048,0.232199546,0.278639456,False,-14.385022403,0.963270333,True,,1895.122514321,1.895122514,
6,12288,14336,2048,0.278639456,0.325079365,False,-17.023064573,0.962359256,True,,1851.818234820,1.851818235,
7,14336,16384,2048,0.325079365,0.371519274,False,-14.870090830,0.973494348,True,,1710.987546423,1.710987546,
8,16384,18432,2048,0.371519274,0.417959184,False,-15.676372585,0.961746584,True,,1770.912933915,1.770912934,
9,18432,20480,2048,0.417959184,0.464399093,False,-15.559690646,0.956034624,True,,1882.384204129,1.882384204,
10,20480,22528,2048,0.464399093,0.510839002,False,-18.103274451,0.916463618,True,,1885.341166882,1.885341167,
11,22528,24576,2048,0.510839002,0.557278912,False,-15.350215506,0.970059719,True,,1783.054289996,1.783054290,
12,24576,26624,2048,0.557278912,0.603718821,False,-15.300126808,0.976198363,True,,1622.622070004,1.622622070,
13,26624,28672,2048,0.603718821,0.650158730,False,-17.364676937,0.915688787,True,,1983.439729246,1.983439729,
14,28672,30720,2048,0.650158730,0.696598639,False,-18.342210862,0.952989244,True,,1964.200036302,1.964200036,
15,30720,32768,2048,0.696598639,0.743038549,False,-12.584400448,0.927973933,True,,1629.970896150,1.629970896,
16,32768,34816,2048,0.743038549,0.789478458,False,-15.247634467,0.965307343,True,,1756.264379697,1.756264380,
17,34816,36864,2048,0.789478458,0.835918367,False,-20.000188061,0.936504617,True,,2084.699949313,2.084699949,
18,36864,38912,2048,0.835918367,0.882358277,False,-14.247315753,0.958908037,True,,1761.928350552,1.761928351,
19,38912,40960,2048,0.882358277,0.928798186,False,-14.792870890,0.979911620,True,,1799.156580730,1.799156581,
20,40960,43008,2048,0.928798186,0.975238095,False,-19.195022517,0.898447608,True,,2155.514598352,2.155514598,
21,43008,45056,2048,0.975238095,1.021678005,False,-15.527225174,0.921056010,True,,2290.400884172,2.290400884,
22,45056,47104,2048,1.021678005,1.068117914,False,-13.594970873,0.951599261,True,,1674.794986576,1.674794987,
23,47104,49152,2048,1.068117914,1.114557823,False,-17.376755353,0.962038716,True,,1917.659023809,1.917659024,
24,49152,51200,2048,1.114557823,1.160997732,False,-18.879088175,0.944734932,True,,2048.429515601,2.048429516,
25,51200,53248,2048,1.160997732,1.207437642,False,-16.073510210,0.940913258,True,,2177.199005640,2.177199006,
26,53248,55296,2048,1.207437642,1.253877551,False,-14.919934068,0.962124517,True,,1791.834178589,1.791834179,
27,55296,57344,2048,1.253877551,1.300317460,False,-17.768690679,0.975611703,True,,1879.367788713,1.879367789,
28,57344,59392,2048,1.300317460,1.346757370,False,-18.031099788,0.977144191,True,,2030.776853939,2.030776854,
29,59392,61440,2048,1.346757370,1.393197279,False,-14.754311849,0.971018173,True,,1857.527129436,1.857527129,
30,61440,63488,2048,1.393197279,1.439637188,False,-16.748148836,0.971817768,True,,2110.596186197,2.110596186,
31,63488,65536,2048,1.439637188,1.486077098,False,-17.600238334,0.971183309,True,,1796.979779114,1.796979779,
32,65536,67584,2048,1.486077098,1.532517007,False,-24.531307816,0.972690389,True,,1852.223052911,1.852223053,
33,67584,69632,2048,1.532517007,1.578956916,False,-28.483541684,0.949847408,True,,2256.691491699,2.256691492,
34,69632,71680,2048,1.578956916,1.625396825,False,-34.316303388,0.912575475,True,,3454.032810527,3.454032811,
35,71680,73728,2048,1.625396825,1.671836735,False,-28.844520583,0.798634284,True,,2266.430046993,2.266430047,
36,73728,75776,2048,1.671836735,1.718276644,False,-24.940261440,0.832372369,True,,1683.409868174,1.683409868,
37,75776,77824,2048,1.718276644,1.764716553,False,-20.828199968,0.956165544,True,,1443.154131973,1.443154132,
38,77824,79872,2048,1.764716553,1.811156463,False,-17.874379824,0.951668931,True,,1434.540786626,1.434540787,
39,79872,81920,2048,1.811156463,1.857596372,False,-20.494447029,0.853377037,True,,2050.113608631,2.050113609,
40,81920,83968,2048,1.857596372,1.904036281,False,-16.632329070,0.925823534,True,,1731.192581295,1.731192581,
41,83968,86016,2048,1.904036281,1.950476190,False,-16.461225695,0.861191410,True,,2208.136827159,2.208136827,
42,86016,88064,2048,1.950476190,1.996916100,False,-16.578528114,0.878035951,True,,1652.984332705,1.652984333,
43,88064,90112,2048,1.996916100,2.043356009,False,-13.859208448,0.850612885,True,,1716.651764357,1.716651764,
44,90112,92160,2048,2.043356009,2.089795918,False,-15.144621126,0.961051589,True,,1828.836672096,1.828836672,
45,92160,94208,2048,2.089795918,2.136235828,False,-20.388667458,0.885910408,True,,2187.349289153,2.187349289,
46,94208,96256,2048,2.136235828,2.182675737,False,-16.012713376,0.933740186,True,,2012.626593717,2.012626594,
