frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-30.060632640,0.834722101,True,,2812.049309148,2.812049309,
1,2048,4096,2048,0.046439909,0.092879819,False,-14.804352441,0.976668188,True,,1500.708677229,1.500708677,
2,4096,6144,2048,0.092879819,0.139319728,False,-14.166978039,0.959090919,True,,1715.245358932,1.715245359,
3,6144,8192,2048,0.139319728,0.185759637,False,-14.443178339,0.977325062,True,,1494.762957650,1.494762958,
4,8192,10240,2048,0.185759637,0.232199546,False,-15.487130161,0.971610723,True,,1636.254396796,1.636254397,
5,10240,12288,2048,0.232199546,0.278639456,False,-16.775041342,0.981710568,True,,1921.540445097,1.921540445,
6,12288,14336,2048,0.278639456,0.325079365,False,-15.930969533,0.972120538,True,,1828.027508710,1.828027509,
7,14336,16384,2048,0.325079365,0.371519274,False,-15.883427026,0.978475860,True,,2068.173711032,2.068173711,
8,16384,18432,2048,0.371519274,0.417959184,False,-14.624935815,0.987868455,True,,1930.267714325,1.930267714,
9,18432,20480,2048,0.417959184,0.464399093,False,-14.169461236,0.987360294,True,,1697.189200234,1.697189200,
10,20480,22528,2048,0.464399093,0.510839002,False,-13.837128883,0.988433070,True,,1608.587925567,1.608587926,
11,22528,24576,2048,0.510839002,0.557278912,False,-17.886216714,0.978403566,True,,1848.357172553,1.848357173,
12,24576,26624,2048,0.557278912,0.603718821,False,-17.418044385,0.984956817,True,,1768.759802448,1.768759802,
13,26624,28672,2048,0.603718821,0.650158730,False,-15.438482008,0.983357310,True,,1822.364501479,1.822364501,
14,28672,30720,2048,0.650158730,0.696598639,False,-13.582181189,0.987786815,True,,1660.501838393,1.660501838,
15,30720,32768,2048,0.696598639,0.743038549,False,-19.382604524,0.970002338,True,,2134.879530814,2.134879531,
16,32768,34816,2048,0.743038549,0.789478458,False,-17.660400719,0.978959902,True,,2007.003928190,2.007003928,
17,34816,36864,2048,0.789478458,0.835918367,False,-16.680443805,0.974170892,True,,1766.334202841,1.766334203,
18,36864,38912,2048,0.835918367,0.882358277,False,-14.776483622,0.989696668,True,,1626.858818245,1.626858818,
19,38912,40960,2048,0.882358277,0.928798186,False,-13.751499122,0.988778254,True,,1537.526815620,1.537526816,
20,40960,43008,2048,0.928798186,0.975238095,False,-16.399522627,0.989305511,True,,1703.120020908,1.703120021,
21,43008,45056,2048,0.975238095,1.021678005,False,-16.211345373,0.987447973,True,,1792.252580876,1.792252581,
22,45056,47104,2048,1.021678005,1.068117914,False,-15.653491479,0.984737400,True,,1805.827906671,1.805827907,
23,47104,49152,2048,1.068117914,1.114557823,False,-13.885713722,0.985376444,True,,1670.733124669,1.670733125,
24,49152,51200,2048,1.114557823,1.160997732,False,-16.753529350,0.987531138,True,,1879.082648628,1.879082649,
25,51200,53248,2048,1.160997732,1.207437642,False,-15.104700169,0.988751708,True,,1633.541863622,1.633541864,
26,53248,55296,2048,1.207437642,1.253877551,False,-16.433723159,0.969620915,True,,1993.187196440,1.993187196,
27,55296,57344,2048,1.253877551,1.300317460,False,-16.431775004,0.979570846,True,,1587.923787844,1.587923788,
28,57344,59392,2048,1.300317460,1.346757370,False,-16.096861757,0.980548680,True,,1769.740798892,1.769740799,
29,59392,61440,2048,1.346757370,1.393197279,False,-14.223816844,0.987222325,True,,1509.903431418,1.509903431,
30,61440,63488,2048,1.393197279,1.439637188,False,-14.570143615,0.990713466,True,,1316.766858201,1.316766858,
31,63488,65536,2048,1.439637188,1.486077098,False,-19.946823077,0.988550498,True,,1604.674776595,1.604674777,
32,65536,67584,2048,1.486077098,1.532517007,False,-27.466623683,0.975309602,True,,2378.216451473,2.378216451,
33,67584,69632,2048,1.532517007,1.578956916,False,-30.242405508,0.975851946,True,,2010.130605896,2.010130606,
34,69632,71680,2048,1.578956916,1.625396825,False,-31.465598711,0.977788497,True,,2438.374102905,2.438374103,
35,71680,73728,2048,1.625396825,1.671836735,False,-32.877250289,0.762067461,True,,4543.538186295,4.543538186,
36,73728,75776,2048,1.671836735,1.718276644,False,-28.660320608,0.878081500,True,,2768.156679805,2.768156680,
37,75776,77824,2048,1.718276644,1.764716553,False,-14.518230704,0.980273823,True,,1319.580844230,1.319580844,
38,77824,79872,2048,1.764716553,1.811156463,False,-11.033785186,0.982879276,True,,1160.836559078,1.160836559,
39,79872,81920,2048,1.811156463,1.857596372,False,-12.360721184,0.977513111,True,,1189.212895861,1.189212896,
40,81920,83968,2048,1.857596372,1.904036281,False,-15.254588665,0.946960317,True,,1188.061488151,1.188061488,
41,83968,86016,2048,1.904036281,1.950476190,False,-14.550508605,0.971351436,True,,1291.643421245,1.291643421,
42,86016,88064,2048,1.950476190,1.996916100,False,-17.586242576,0.952910906,True,,1589.141157131,1.589141157,
43,88064,90112,2048,1.996916100,2.043356009,False,-14.288064179,0.972257370,True,,1172.815136415,1.172815136,
44,90112,92160,2048,2.043356009,2.089795918,False,-16.751536318,0.976721315,True,,1478.825862172,1.478825862,
45,92160,94208,2048,2.089795918,2.136235828,False,-12.462242259,0.978864279,True,,1491.292230517,1.491292231,
46,94208,96256,2048,2.136235828,2.182675737,False,-12.912391059,0.980554459,True,,1496.204097641,1.496204098,
47,96256,98304,2048,2.182675737,2.229115646,False,-15.494690624,0.975250831,True,,1775.315486919,1.775315487,
