frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-52.143115812,0.709362518,True,,3371.967474052,3.371967474,
1,2048,4096,2048,0.046439909,0.092879819,False,-31.610721069,0.981679221,True,,1482.830646240,1.482830646,
2,4096,6144,2048,0.092879819,0.139319728,False,-28.833748603,0.989506657,True,,1530.315990505,1.530315991,
3,6144,8192,2048,0.139319728,0.185759637,False,-28.994585992,0.987539071,True,,1492.574805343,1.492574805,
4,8192,10240,2048,0.185759637,0.232199546,False,-33.447491843,0.935442049,True,,1800.829493703,1.800829494,
5,10240,12288,2048,0.232199546,0.278639456,False,-26.391391111,0.971278932,True,,1349.831483454,1.349831483,
6,12288,14336,2048,0.278639456,0.325079365,False,-26.814504600,0.970699012,True,,1358.619990858,1.358619991,
7,14336,16384,2048,0.325079365,0.371519274,False,-24.949494155,0.983162530,True,,1580.475095344,1.580475095,
8,16384,18432,2048,0.371519274,0.417959184,False,-18.978636180,0.989737889,True,,1236.366761677,1.236366762,
9,18432,20480,2048,0.417959184,0.464399093,False,-17.407586449,0.990660362,True,,1163.564935747,1.163564936,
10,20480,22528,2048,0.464399093,0.510839002,False,-22.896594303,0.988870158,True,,1323.196344807,1.323196345,
11,22528,24576,2048,0.510839002,0.557278912,False,-25.444352124,0.987412321,True,,1579.890397047,1.579890397,
12,24576,26624,2048,0.557278912,0.603718821,False,-19.798490224,0.989644404,True,,1248.797055457,1.248797055,
13,26624,28672,2048,0.603718821,0.650158730,False,-21.782952289,0.991802235,True,,1310.690704843,1.310690705,
14,28672,30720,2048,0.650158730,0.696598639,False,-24.178995275,0.990774899,True,,1387.734760431,1.387734760,
15,30720,32768,2048,0.696598639,0.743038549,False,-24.520959002,0.991333331,True,,1459.000688721,1.459000689,
16,32768,34816,2048,0.743038549,0.789478458,False,-25.093560024,0.991033886,True,,1627.221463170,1.627221463,
17,34816,36864,2048,0.789478458,0.835918367,False,-27.159865918,0.990816469,True,,1710.117653400,1.710117653,
18,36864,38912,2048,0.835918367,0.882358277,False,-21.387684596,0.989287819,True,,1478.199293485,1.478199293,
19,38912,40960,2048,0.882358277,0.928798186,False,-18.741972915,0.990916126,True,,1270.647061979,1.270647062,
20,40960,43008,2048,0.928798186,0.975238095,False,-20.365179947,0.990925353,True,,1429.902612026,1.429902612,
21,43008,45056,2048,0.975238095,1.021678005,False,-21.327686156,0.987706389,True,,1562.888296472,1.562888296,
22,45056,47104,2048,1.021678005,1.068117914,False,-18.726862351,0.989270220,True,,1318.473109268,1.318473109,
23,47104,49152,2048,1.068117914,1.114557823,False,-18.961389346,0.986765823,True,,1740.072496486,1.740072496,
24,49152,51200,2048,1.114557823,1.160997732,False,-20.493115183,0.983049498,True,,1616.247289016,1.616247289,
