frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-45.465838102,0.632662943,True,,3446.746165959,3.446746166,
1,2048,4096,2048,0.046439909,0.092879819,False,-44.385604333,0.667667891,True,,3035.154191048,3.035154191,
2,4096,6144,2048,0.092879819,0.139319728,False,-35.069140558,0.689693215,True,,2412.836871649,2.412836872,
3,6144,8192,2048,0.139319728,0.185759637,False,-28.685134877,0.963670434,True,,1937.681618966,1.937681619,
4,8192,10240,2048,0.185759637,0.232199546,False,-19.678745991,0.975797792,True,,1399.106192704,1.399106193,
5,10240,12288,2048,0.232199546,0.278639456,False,-17.323469234,0.989075142,True,,1420.798875231,1.420798875,
6,12288,14336,2048,0.278639456,0.325079365,False,-22.091099461,0.969971387,True,,2002.699399163,2.002699399,
7,14336,16384,2048,0.325079365,0.371519274,False,-18.028096169,0.957127308,True,,1639.742476942,1.639742477,
8,16384,18432,2048,0.371519274,0.417959184,False,-17.458647995,0.952193147,True,,1898.625259295,1.898625259,
9,18432,20480,2048,0.417959184,0.464399093,False,-21.263614320,0.900517985,True,,2022.343606347,2.022343606,
10,20480,22528,2048,0.464399093,0.510839002,False,-17.027668796,0.963159500,True,,1637.138720632,1.637138721,
11,22528,24576,2048,0.510839002,0.557278912,False,-22.793773666,0.945102537,True,,1954.235305277,1.954235305,
12,24576,26624,2048,0.557278912,0.603718821,False,-18.484758156,0.859639140,True,,2093.319811763,2.093319812,
13,26624,28672,2048,0.603718821,0.650158730,False,-20.106176758,0.916066389,True,,2208.182019725,2.208182020,
14,28672,30720,2048,0.650158730,0.696598639,False,-20.343103165,0.885863941,True,,2193.116428715,2.193116429,
15,30720,32768,2048,0.696598639,0.743038549,False,-19.981286498,0.934983172,True,,2088.755231586,2.088755232,
16,32768,34816,2048,0.743038549,0.789478458,False,-20.668386739,0.837401158,True,,2175.170095437,2.175170095,
17,34816,36864,2048,0.789478458,0.835918367,False,-19.750195127,0.931162826,True,,2009.418828838,2.009418829,
18,36864,38912,2048,0.835918367,0.882358277,False,-20.387572398,0.938515064,True,,1975.400585425,1.975400585,
19,38912,40960,2048,0.882358277,0.928798186,False,-21.436151732,0.885149434,True,,2251.720641435,2.251720641,
20,40960,43008,2048,0.928798186,0.975238095,False,-20.753942595,0.914389393,True,,2268.499677346,2.268499677,
21,43008,45056,2048,0.975238095,1.021678005,False,-23.182429018,0.928086955,True,,2169.179412593,2.169179413,
22,45056,47104,2048,1.021678005,1.068117914,False,-19.666708282,0.963059959,True,,1963.213627781,1.963213628,
