frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-19.526511924,0.897006085,True,,2682.144783160,2.682144783,
1,2048,4096,2048,0.046439909,0.092879819,False,-12.930718551,0.990376183,True,,1897.469651516,1.897469652,
2,4096,6144,2048,0.092879819,0.139319728,False,-14.130963921,0.983103077,True,,1626.643470575,1.626643471,
3,6144,8192,2048,0.139319728,0.185759637,False,-12.101297706,0.987934728,True,,1695.817311610,1.695817312,
4,8192,10240,2048,0.185759637,0.232199546,False,-13.771912871,0.981871558,True,,1582.433555143,1.582433555,
5,10240,12288,2048,0.232199546,0.278639456,False,-14.849867526,0.968626250,True,,1771.876690282,1.771876690,
6,12288,14336,2048,0.278639456,0.325079365,False,-16.091641183,0.980656840,True,,1687.605998227,1.687605998,
7,14336,16384,2048,0.325079365,0.371519274,False,-14.689053589,0.922643977,True,,1715.329324562,1.715329325,
8,16384,18432,2048,0.371519274,0.417959184,False,-17.215910230,0.932568709,True,,1789.968839944,1.789968840,
9,18432,20480,2048,0.417959184,0.464399093,False,-15.401868495,0.946224742,True,,1642.822098349,1.642822098,
10,20480,22528,2048,0.464399093,0.510839002,False,-15.799940538,0.956532687,True,,1852.926517793,1.852926518,
11,22528,24576,2048,0.510839002,0.557278912,False,-16.425127660,0.950633014,True,,1658.716846442,1.658716846,
12,24576,26624,2048,0.557278912,0.603718821,False,-15.848236341,0.950051377,True,,1998.731057845,1.998731058,
13,26624,28672,2048,0.603718821,0.650158730,False,-17.770314781,0.963518327,True,,2134.247388279,2.134247388,
14,28672,30720,2048,0.650158730,0.696598639,False,-15.615383749,0.944888858,True,,1753.867339293,1.753867339,
15,30720,32768,2048,0.696598639,0.743038549,False,-16.563401025,0.930318652,True,,2188.722626159,2.188722626,
16,32768,34816,2048,0.743038549,0.789478458,False,-18.460433947,0.959901139,True,,2160.889348690,2.160889349,
17,34816,36864,2048,0.789478458,0.835918367,False,-15.456455056,0.946596782,True,,1705.733191445,1.705733191,
18,36864,38912,2048,0.835918367,0.882358277,False,-16.452935489,0.967324756,True,,2008.516272261,2.008516272,
19,38912,40960,2048,0.882358277,0.928798186,False,-15.943230531,0.964826542,True,,1978.389643573,1.978389644,
20,40960,43008,2048,0.928798186,0.975238095,False,-16.177305387,0.953900476,True,,1852.064585328,1.852064585,
21,43008,45056,2048,0.975238095,1.021678005,False,-16.122844894,0.965373419,True,,2012.069653316,2.012069653,
22,45056,47104,2048,1.021678005,1.068117914,False,-15.334308689,0.977622939,True,,1540.360940572,1.540360941,
23,47104,49152,2048,1.068117914,1.114557823,False,-16.850205014,0.957350087,True,,1976.923130445,1.976923130,
24,49152,51200,2048,1.114557823,1.160997732,False,-16.488418084,0.945275283,True,,1966.885123899,1.966885124,
25,51200,53248,2048,1.160997732,1.207437642,False,-16.537309849,0.948589141,True,,2140.813913486,2.140813913,
26,53248,55296,2048,1.207437642,1.253877551,False,-15.165061097,0.979988996,True,,2171.124685183,2.171124685,
27,55296,57344,2048,1.253877551,1.300317460,False,-14.534147056,0.983605308,True,,1851.962781511,1.851962782,
28,57344,59392,2048,1.300317460,1.346757370,False,-15.959852018,0.986831698,True,,1850.264994502,1.850264995,
29,59392,61440,2048,1.346757370,1.393197279,False,-17.987369353,0.917173937,True,,1710.003570672,1.710003571,
30,61440,63488,2048,1.393197279,1.439637188,False,-23.309133193,0.803589415,True,,1544.191411916,1.544191412,
31,63488,65536,2048,1.439637188,1.486077098,False,-24.112267830,0.723067647,True,,1526.222517518,1.526222518,
32,65536,67584,2048,1.486077098,1.532517007,False,-27.331565836,0.548694746,True,,1599.673741255,1.599673741,
33,67584,69632,2048,1.532517007,1.578956916,False,-28.348429571,0.717306710,True,,1598.528317899,1.598528318,
34,69632,71680,2048,1.578956916,1.625396825,False,-28.707818113,0.846534148,True,,1665.533879976,1.665533880,
35,71680,73728,2048,1.625396825,1.671836735,False,-23.738084602,0.937360469,True,,1939.753568354,1.939753568,
36,73728,75776,2048,1.671836735,1.718276644,False,-25.265515820,0.933000979,True,,2088.519669434,2.088519669,
37,75776,77824,2048,1.718276644,1.764716553,False,-20.089019166,0.975686740,True,,1734.425911949,1.734425912,
38,77824,79872,2048,1.764716553,1.811156463,False,-19.076640782,0.977341568,True,,2036.389424978,2.036389425,
39,79872,81920,2048,1.811156463,1.857596372,False,-20.092010989,0.964217115,True,,2469.282737175,2.469282737,
40,81920,83968,2048,1.857596372,1.904036281,False,-20.374898705,0.961334821,True,,2439.761012394,2.439761012,
41,83968,86016,2048,1.904036281,1.950476190,False,-16.838417340,0.884052773,True,,2259.878981557,2.259878982,
42,86016,88064,2048,1.950476190,1.996916100,False,-16.753359633,0.879078105,True,,2250.328887176,2.250328887,
43,88064,90112,2048,1.996916100,2.043356009,False,-15.414570919,0.925539314,True,,2014.095626087,2.014095626,
44,90112,92160,2048,2.043356009,2.089795918,False,-17.113591406,0.806865363,True,,2306.927527939,2.306927528,
45,92160,94208,2048,2.089795918,2.136235828,False,-17.227442218,0.803005371,True,,2058.540011866,2.058540012,
46,94208,96256,2048,2.136235828,2.182675737,False,-15.967780161,0.903082805,True,,2129.340357974,2.129340358,
47,96256,98304,2048,2.182675737,2.229115646,False,-17.678872863,0.881457226,True,,2347.053985619,2.347053986,
48,98304,100352,2048,2.229115646,2.275555556,False,-16.763490636,0.759856206,True,,1932.075787218,1.932075787,
49,100352,102400,2048,2.275555556,2.321995465,False,-15.704407177,0.897605819,True,,1887.021368722,1.887021369,
50,102400,104448,2048,2.321995465,2.368435374,False,-17.969168579,0.930085361,True,,2076.967213859,2.076967214,
51,104448,106496,2048,2.368435374,2.414875283,False,-18.051001912,0.845689705,True,,2161.758381306,2.161758381,
