frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-30.644965620,0.973109679,True,,1591.317520490,1.591317520,
1,2048,4096,2048,0.046439909,0.092879819,False,-23.684016878,0.982891898,True,,1368.007427103,1.368007427,
2,4096,6144,2048,0.092879819,0.139319728,False,-20.761228252,0.986665681,True,,1239.118265106,1.239118265,
3,6144,8192,2048,0.139319728,0.185759637,False,-25.743719131,0.973682149,True,,1644.002153080,1.644002153,
4,8192,10240,2048,0.185759637,0.232199546,False,-22.524467681,0.987376022,True,,1365.486862285,1.365486862,
5,10240,12288,2048,0.232199546,0.278639456,False,-22.229906144,0.986833513,True,,1415.249315340,1.415249315,
6,12288,14336,2048,0.278639456,0.325079365,False,-21.695698532,0.989169955,True,,1243.707667305,1.243707667,
7,14336,16384,2048,0.325079365,0.371519274,False,-22.501574859,0.985706246,True,,1446.534808639,1.446534809,
8,16384,18432,2048,0.371519274,0.417959184,False,-18.746843894,0.989197892,True,,1190.828885694,1.190828886,
9,18432,20480,2048,0.417959184,0.464399093,False,-19.215533157,0.989755539,True,,1282.883732535,1.282883733,
10,20480,22528,2048,0.464399093,0.510839002,False,-20.494623230,0.990346314,True,,1316.880653735,1.316880654,
11,22528,24576,2048,0.510839002,0.557278912,False,-25.232024988,0.989482200,True,,1810.313953612,1.810313954,
12,24576,26624,2048,0.557278912,0.603718821,False,-26.947131913,0.988170021,True,,1650.716192127,1.650716192,
13,26624,28672,2048,0.603718821,0.650158730,False,-23.639221928,0.988024313,True,,1487.532591820,1.487532592,
14,28672,30720,2048,0.650158730,0.696598639,False,-20.408043071,0.990756757,True,,1296.829456763,1.296829457,
15,30720,32768,2048,0.696598639,0.743038549,False,-20.257155059,0.990258115,True,,1326.443082046,1.326443082,
16,32768,34816,2048,0.743038549,0.789478458,False,-20.709050063,0.990353499,True,,1280.431807563,1.280431808,
17,34816,36864,2048,0.789478458,0.835918367,False,-22.338663279,0.990231430,True,,1481.445184079,1.481445184,
18,36864,38912,2048,0.835918367,0.882358277,False,-21.110152202,0.990743055,True,,1418.402777719,1.418402778,
19,38912,40960,2048,0.882358277,0.928798186,False,-19.011231905,0.991087058,True,,1278.420680846,1.278420681,
20,40960,43008,2048,0.928798186,0.975238095,False,-20.392145648,0.990236154,True,,1395.711586881,1.395711587,
21,43008,45056,2048,0.975238095,1.021678005,False,-22.777965173,0.990376118,True,,1385.883889278,1.385883889,
22,45056,47104,2048,1.021678005,1.068117914,False,-22.339016518,0.989367280,True,,1511.535022298,1.511535022,
23,47104,49152,2048,1.068117914,1.114557823,False,-20.554145217,0.989833781,True,,1367.435104715,1.367435105,
