frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-27.791890845,0.969189438,True,,2021.784151001,2.021784151,
1,2048,4096,2048,0.046439909,0.092879819,False,-16.148957856,0.988150806,True,,1580.962025597,1.580962026,
2,4096,6144,2048,0.092879819,0.139319728,False,-16.047946187,0.990266658,True,,1472.664387452,1.472664387,
3,6144,8192,2048,0.139319728,0.185759637,False,-17.604959452,0.984369402,True,,1779.665070150,1.779665070,
4,8192,10240,2048,0.185759637,0.232199546,False,-16.463527121,0.991054151,True,,1479.988042751,1.479988043,
5,10240,12288,2048,0.232199546,0.278639456,False,-17.804976559,0.984480026,True,,1748.372154936,1.748372155,
6,12288,14336,2048,0.278639456,0.325079365,False,-16.702295522,0.980090170,True,,1653.188229617,1.653188230,
7,14336,16384,2048,0.325079365,0.371519274,False,-16.345486630,0.977678168,True,,1854.543854800,1.854543855,
8,16384,18432,2048,0.371519274,0.417959184,False,-17.937566071,0.973018912,True,,1443.855938742,1.443855939,
9,18432,20480,2048,0.417959184,0.464399093,False,-21.457461510,0.974598003,True,,1766.951315301,1.766951315,
10,20480,22528,2048,0.464399093,0.510839002,False,-18.549156656,0.941882299,True,,1434.715992289,1.434715992,
11,22528,24576,2048,0.510839002,0.557278912,False,-20.629970447,0.959255577,True,,1906.742442086,1.906742442,
12,24576,26624,2048,0.557278912,0.603718821,False,-19.157732658,0.965356046,True,,1591.298916114,1.591298916,
13,26624,28672,2048,0.603718821,0.650158730,False,-22.421280317,0.968548497,True,,2026.901839359,2.026901839,
14,28672,30720,2048,0.650158730,0.696598639,False,-16.709182694,0.983491806,True,,1656.126274983,1.656126275,
15,30720,32768,2048,0.696598639,0.743038549,False,-16.050552674,0.987807815,True,,1441.979696227,1.441979696,
16,32768,34816,2048,0.743038549,0.789478458,False,-19.068416112,0.987329340,True,,1758.609728278,1.758609728,
17,34816,36864,2048,0.789478458,0.835918367,False,-21.207304953,0.983961471,True,,1861.889047017,1.861889047,
18,36864,38912,2048,0.835918367,0.882358277,False,-17.116827952,0.983465504,True,,1604.745922728,1.604745923,
19,38912,40960,2048,0.882358277,0.928798186,False,-21.002006791,0.980545651,True,,1867.835532036,1.867835532,
20,40960,43008,2048,0.928798186,0.975238095,False,-19.251419630,0.958952804,True,,1633.040780210,1.633040780,
21,43008,45056,2048,0.975238095,1.021678005,False,-20.287495003,0.980737674,True,,1629.621025943,1.629621026,
22,45056,47104,2048,1.021678005,1.068117914,False,-18.495505923,0.957145184,True,,1617.001003697,1.617001004,
23,47104,49152,2048,1.068117914,1.114557823,False,-19.145129210,0.972843123,True,,1687.317502511,1.687317503,
24,49152,51200,2048,1.114557823,1.160997732,False,-18.426972538,0.976004981,True,,1496.093183890,1.496093184,
25,51200,53248,2048,1.160997732,1.207437642,False,-23.423165481,0.966714963,True,,1747.531058511,1.747531059,
26,53248,55296,2048,1.207437642,1.253877551,False,-16.942753443,0.978618028,True,,1548.478632457,1.548478632,
27,55296,57344,2048,1.253877551,1.300317460,False,-22.513512910,0.955343385,True,,1957.442044689,1.957442045,
28,57344,59392,2048,1.300317460,1.346757370,False,-16.841112255,0.971181145,True,,1516.766389686,1.516766390,
29,59392,61440,2048,1.346757370,1.393197279,False,-21.496945037,0.971065389,True,,1617.547743312,1.617547743,
30,61440,63488,2048,1.393197279,1.439637188,False,-21.898086539,0.970432463,True,,1789.584741594,1.789584742,
31,63488,65536,2048,1.439637188,1.486077098,False,-22.516321279,0.952809023,True,,1964.905681653,1.964905682,
32,65536,67584,2048,1.486077098,1.532517007,False,-19.612323151,0.956412010,True,,1560.057135350,1.560057135,
33,67584,69632,2048,1.532517007,1.578956916,False,-20.606101692,0.968301154,True,,1568.410849066,1.568410849,
34,69632,71680,2048,1.578956916,1.625396825,False,-21.895641415,0.919943879,True,,1751.325025049,1.751325025,
35,71680,73728,2048,1.625396825,1.671836735,False,-22.616192908,0.930909627,True,,1802.463757138,1.802463757,
36,73728,75776,2048,1.671836735,1.718276644,False,-21.515811318,0.968089375,True,,1555.231408561,1.555231409,
37,75776,77824,2048,1.718276644,1.764716553,False,-23.861601942,0.971797849,True,,1742.149320944,1.742149321,
38,77824,79872,2048,1.764716553,1.811156463,False,-26.919743198,0.976186903,True,,1511.732740482,1.511732740,
39,79872,81920,2048,1.811156463,1.857596372,False,-34.223675603,0.973057262,True,,1767.163584195,1.767163584,
40,81920,83968,2048,1.857596372,1.904036281,False,-38.128333657,0.953017561,True,,1952.625800814,1.952625801,
41,83968,86016,2048,1.904036281,1.950476190,False,-37.552603052,0.979549656,True,,1730.115622913,1.730115623,
42,86016,88064,2048,1.950476190,1.996916100,False,-37.796326430,0.987138534,True,,1756.693559221,1.756693559,
43,88064,90112,2048,1.996916100,2.043356009,False,-42.381638153,0.949215353,True,,1953.025128724,1.953025129,
44,90112,92160,2048,2.043356009,2.089795918,False,-51.248924311,0.913901508,True,,3860.530694514,3.860530695,
45,92160,94208,2048,2.089795918,2.136235828,False,-49.326453221,0.806045118,True,,2339.442332185,2.339442332,
46,94208,96256,2048,2.136235828,2.182675737,False,-44.260826255,0.969287378,True,,1654.648401531,1.654648402,
47,96256,98304,2048,2.182675737,2.229115646,False,-42.407035765,0.971477358,True,,1560.765130315,1.560765130,
48,98304,100352,2048,2.229115646,2.275555556,False,-39.502988184,0.980623573,True,,1339.780266134,1.339780266,
49,100352,102400,2048,2.275555556,2.321995465,False,-38.615658044,0.979959579,True,,1258.711343152,1.258711343,
50,102400,104448,2048,2.321995465,2.368435374,False,-41.815902842,0.970921211,True,,1542.045635629,1.542045636,
51,104448,106496,2048,2.368435374,2.414875283,False,-41.521325606,0.917209317,True,,1668.577571592,1.668577572,
52,106496,108544,2048,2.414875283,2.461315193,False,-36.305572799,0.921514322,True,,1204.530987827,1.204530988,
53,108544,110592,2048,2.461315193,2.507755102,False,-36.807724980,0.942797121,True,,1380.058591686,1.380058592,
54,110592,112640,2048,2.507755102,2.554195011,False,-39.151449116,0.797534540,True,,1573.668641384,1.573668641,
55,112640,114688,2048,2.554195011,2.600634921,False,-37.384127570,0.933954590,True,,1588.701822528,1.588701823,
56,114688,116736,2048,2.600634921,2.647074830,False,-34.409546989,0.954670342,True,,1373.254918095,1.373254918,
57,116736,118784,2048,2.647074830,2.693514739,False,-35.689795178,0.895506967,True,,1575.672691071,1.575672691,
58,118784,120832,2048,2.693514739,2.739954649,False,-37.652196082,0.762881462,True,,1579.429171131,1.579429171,
59,120832,122880,2048,2.739954649,2.786394558,False,-36.415605749,0.900654050,True,,1439.260273329,1.439260273,
60,122880,124928,2048,2.786394558,2.832834467,False,-33.746044881,0.943628124,True,,1271.266332841,1.271266333,
61,124928,126976,2048,2.832834467,2.879274376,False,-36.653704306,0.852342149,True,,1512.092698952,1.512092699,
62,126976,129024,2048,2.879274376,2.925714286,False,-38.357441089,0.873299453,True,,1477.364343220,1.477364343,
63,129024,131072,2048,2.925714286,2.972154195,False,-34.683665061,0.964723893,True,,1101.390390127,1.101390390,
64,131072,133120,2048,2.972154195,3.018594104,False,-36.431674463,0.910479036,True,,1217.053067488,1.217053067,
65,133120,135168,2048,3.018594104,3.065034014,False,-43.541586414,0.840143559,True,,1470.124669669,1.470124670,
66,135168,137216,2048,3.065034014,3.111473923,False,-43.732175252,0.844421159,True,,1462.841052126,1.462841052,
67,137216,139264,2048,3.111473923,3.157913832,False,-44.142038052,0.912373881,True,,1397.796814194,1.397796814,
