frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-20.644606824,0.852597973,True,,2030.014274742,2.030014275,
1,2048,4096,2048,0.046439909,0.092879819,False,-20.080322807,0.870281744,True,,2331.183983187,2.331183983,
2,4096,6144,2048,0.092879819,0.139319728,False,-12.799427981,0.954967632,True,,1340.915580351,1.340915580,
3,6144,8192,2048,0.139319728,0.185759637,False,-14.499438643,0.970020556,True,,1371.007929621,1.371007930,
4,8192,10240,2048,0.185759637,0.232199546,False,-15.940760796,0.978642774,True,,1392.122041404,1.392122041,
5,10240,12288,2048,0.232199546,0.278639456,False,-15.131436451,0.985456770,True,,1493.125854525,1.493125855,
6,12288,14336,2048,0.278639456,0.325079365,False,-16.429304337,0.990402410,True,,1544.448140596,1.544448141,
7,14336,16384,2048,0.325079365,0.371519274,False,-16.912638940,0.988450656,True,,1794.932462427,1.794932462,
8,16384,18432,2048,0.371519274,0.417959184,False,-15.533170739,0.983747493,True,,1561.034991676,1.561034992,
9,18432,20480,2048,0.417959184,0.464399093,False,-16.794875531,0.958425313,True,,1413.228383931,1.413228384,
10,20480,22528,2048,0.464399093,0.510839002,False,-17.775968155,0.959914126,True,,1450.201118906,1.450201119,
11,22528,24576,2048,0.510839002,0.557278912,False,-18.461689333,0.891126023,True,,1596.354234425,1.596354234,
12,24576,26624,2048,0.557278912,0.603718821,False,-14.895130144,0.956610425,True,,1381.166839878,1.381166840,
13,26624,28672,2048,0.603718821,0.650158730,False,-17.896169007,0.978561328,True,,1623.659161727,1.623659162,
14,28672,30720,2048,0.650158730,0.696598639,False,-17.524297525,0.970397550,True,,1609.154482209,1.609154482,
15,30720,32768,2048,0.696598639,0.743038549,False,-15.397223045,0.955703332,True,,1487.002706856,1.487002707,
16,32768,34816,2048,0.743038549,0.789478458,False,-16.048823122,0.950937644,True,,1432.964626826,1.432964627,
17,34816,36864,2048,0.789478458,0.835918367,False,-17.717923179,0.965455858,True,,1522.464269941,1.522464270,
18,36864,38912,2048,0.835918367,0.882358277,False,-19.201326543,0.917678832,True,,1688.677380910,1.688677381,
19,38912,40960,2048,0.882358277,0.928798186,False,-18.199473767,0.896252246,True,,1744.776230551,1.744776231,
20,40960,43008,2048,0.928798186,0.975238095,False,-15.340303080,0.969522872,True,,1474.169343736,1.474169344,
21,43008,45056,2048,0.975238095,1.021678005,False,-18.059852981,0.966252529,True,,1716.335469872,1.716335470,
22,45056,47104,2048,1.021678005,1.068117914,False,-16.233929444,0.939130281,True,,1441.678874553,1.441678875,
23,47104,49152,2048,1.068117914,1.114557823,False,-15.657600271,0.931669907,True,,1573.534835498,1.573534835,
24,49152,51200,2048,1.114557823,1.160997732,False,-17.454471666,0.946409305,True,,1725.715958247,1.725715958,
25,51200,53248,2048,1.160997732,1.207437642,False,-15.732509697,0.939417838,True,,1385.046966083,1.385046966,
26,53248,55296,2048,1.207437642,1.253877551,False,-17.676069886,0.910963729,True,,1589.379666121,1.589379666,
27,55296,57344,2048,1.253877551,1.300317460,False,-16.128978414,0.956796048,True,,1475.229148722,1.475229149,
28,57344,59392,2048,1.300317460,1.346757370,False,-17.151348159,0.952104278,True,,1415.605881801,1.415605882,
29,59392,61440,2048,1.346757370,1.393197279,False,-19.386466143,0.841824982,True,,1458.589962883,1.458589963,
30,61440,63488,2048,1.393197279,1.439637188,False,-21.700477891,0.902478494,True,,1560.868825188,1.560868825,
31,63488,65536,2048,1.439637188,1.486077098,False,-22.388011187,0.567594542,True,,1537.828723177,1.537828723,
32,65536,67584,2048,1.486077098,1.532517007,False,-17.920785408,0.861129599,True,,2569.946777169,2.569946777,
33,67584,69632,2048,1.532517007,1.578956916,False,-15.054977305,0.958148238,True,,1778.507319776,1.778507320,
34,69632,71680,2048,1.578956916,1.625396825,False,-12.092693722,0.980694758,True,,1303.223866206,1.303223866,
35,71680,73728,2048,1.625396825,1.671836735,False,-13.244620378,0.981109427,True,,1191.568902377,1.191568902,
36,73728,75776,2048,1.671836735,1.718276644,False,-13.751686723,0.983053496,True,,1095.927102894,1.095927103,
37,75776,77824,2048,1.718276644,1.764716553,False,-15.569790562,0.979977228,True,,1196.671159318,1.196671159,
38,77824,79872,2048,1.764716553,1.811156463,False,-14.048455058,0.979840185,True,,1264.140437875,1.264140438,
39,79872,81920,2048,1.811156463,1.857596372,False,-15.860913969,0.971502393,True,,1549.593878278,1.549593878,
40,81920,83968,2048,1.857596372,1.904036281,False,-16.439641910,0.914339766,True,,1453.700256938,1.453700257,
41,83968,86016,2048,1.904036281,1.950476190,False,-14.431377874,0.884690621,True,,1227.762649551,1.227762650,
42,86016,88064,2048,1.950476190,1.996916100,False,-15.109951796,0.946949707,True,,1587.451360737,1.587451361,
43,88064,90112,2048,1.996916100,2.043356009,False,-15.868760677,0.860720029,True,,1467.997605079,1.467997605,
44,90112,92160,2048,2.043356009,2.089795918,False,-18.582529618,0.921238346,True,,1631.511185852,1.631511186,
45,92160,94208,2048,2.089795918,2.136235828,False,-13.972532205,0.937445804,True,,1211.286739253,1.211286739,
