frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-34.154452,0.242855,0,low_periodicity,2.200702,0.001244816,803.331317,
1,2048,4096,2048,0.046439909,0.092879819,0,-36.277827,0.435067,1,,2.602491,0.001203719,830.758675,
2,4096,6144,2048,0.092879819,0.139319728,0,-37.569015,0.511009,1,,2.726195,0.001647011,607.160418,
3,6144,8192,2048,0.139319728,0.185759637,0,-34.675716,0.246633,0,low_periodicity,3.072371,0.003131940,319.290923,
4,8192,10240,2048,0.185759637,0.232199546,0,-29.293974,0.795356,1,,3.232481,0.001606505,622.469160,
5,10240,12288,2048,0.232199546,0.278639456,0,-18.049097,0.978061,1,,5.573953,0.001603097,623.792733,
6,12288,14336,2048,0.278639456,0.325079365,0,-13.907701,0.988089,1,,8.219608,0.001609443,621.333097,
7,14336,16384,2048,0.325079365,0.371519274,0,-14.244720,0.989487,1,,8.518157,0.001639023,610.119575,
8,16384,18432,2048,0.371519274,0.417959184,0,-16.386430,0.988875,1,,10.038818,0.001398162,715.224750,
9,18432,20480,2048,0.417959184,0.464399093,0,-17.751988,0.986533,1,,10.418535,0.001712316,584.004416,
10,20480,22528,2048,0.464399093,0.510839002,0,-14.472115,0.991621,1,,10.829834,0.001396136,716.262803,
11,22528,24576,2048,0.510839002,0.557278912,0,-16.468372,0.986770,1,,13.974617,0.001653984,604.600749,
12,24576,26624,2048,0.557278912,0.603718821,0,-14.925311,0.964502,1,,11.165509,0.001416641,705.895019,
13,26624,28672,2048,0.603718821,0.650158730,0,-14.922082,0.985125,1,,11.884596,0.001776808,562.806877,
14,28672,30720,2048,0.650158730,0.696598639,0,-14.773889,0.980898,1,,12.784963,0.001406206,711.133132,
15,30720,32768,2048,0.696598639,0.743038549,0,-18.109725,0.972529,1,,13.021775,0.001600381,624.851074,
16,32768,34816,2048,0.743038549,0.789478458,0,-18.923958,0.943080,1,,14.237672,0.001427007,700.767311,
17,34816,36864,2048,0.789478458,0.835918367,0,-13.581786,0.980051,1,,12.807326,0.001423528,702.480112,
18,36864,38912,2048,0.835918367,0.882358277,0,-15.163422,0.982424,1,,11.121782,0.001422998,702.741834,
19,38912,40960,2048,0.882358277,0.928798186,0,-18.070686,0.975185,1,,13.204771,0.001432190,698.231161,
20,40960,43008,2048,0.928798186,0.975238095,0,-18.022523,0.978090,1,,12.868460,0.001413495,707.466332,
21,43008,45056,2048,0.975238095,1.021678005,0,-16.355705,0.981666,1,,12.268976,0.001420308,704.072557,
22,45056,47104,2048,1.021678005,1.068117914,0,-15.645501,0.988253,1,,12.608289,0.001431880,698.382607,
23,47104,49152,2048,1.068117914,1.114557823,0,-16.519368,0.970084,1,,12.978752,0.001431806,698.418618,
24,49152,51200,2048,1.114557823,1.160997732,0,-18.950067,0.976917,1,,12.748157,0.001447627,690.785616,
25,51200,53248,2048,1.160997732,1.207437642,0,-14.650332,0.987656,1,,13.076718,0.001399795,714.390271,
26,53248,55296,2048,1.207437642,1.253877551,0,-20.374477,0.982940,1,,14.020911,0.001490932,670.721604,
27,55296,57344,2048,1.253877551,1.300317460,0,-15.455408,0.973827,1,,12.917054,0.001404167,712.165963,
28,57344,59392,2048,1.300317460,1.346757370,0,-15.927601,0.985035,1,,14.101935,0.001717180,582.350142,
29,59392,61440,2048,1.346757370,1.393197279,0,-14.122584,0.982918,1,,12.047343,0.001392550,718.107152,
30,61440,63488,2048,1.393197279,1.439637188,0,-17.403954,0.983120,1,,12.565032,0.001455426,687.083935,
31,63488,65536,2048,1.439637188,1.486077098,0,-15.789200,0.982523,1,,13.668002,0.001414586,706.920482,
32,65536,67584,2048,1.486077098,1.532517007,0,-17.141553,0.986566,1,,13.886499,0.001394430,717.139150,
33,67584,69632,2048,1.532517007,1.578956916,0,-13.843376,0.977095,1,,13.175456,0.001401742,713.397991,
