frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-11.989405,0.848231,1,,2.857707,0.001630308,613.381152,
1,2048,4096,2048,0.046439909,0.092879819,0,-12.769017,0.982752,1,,6.069000,0.001370808,729.496590,
2,4096,6144,2048,0.092879819,0.139319728,0,-13.631290,0.985805,1,,5.053926,0.001390862,718.978482,
3,6144,8192,2048,0.139319728,0.185759637,0,-12.895336,0.987714,1,,7.730440,0.001430197,699.204293,
4,8192,10240,2048,0.185759637,0.232199546,0,-13.708387,0.990706,1,,8.196241,0.001717476,582.249815,
5,10240,12288,2048,0.232199546,0.278639456,0,-13.145392,0.990659,1,,9.548704,0.001398916,714.839456,
6,12288,14336,2048,0.278639456,0.325079365,0,-15.764540,0.990724,1,,11.266414,0.001420114,704.168814,
7,14336,16384,2048,0.325079365,0.371519274,0,-13.770026,0.989457,1,,11.498107,0.001409633,709.404464,
8,16384,18432,2048,0.371519274,0.417959184,0,-12.841572,0.990039,1,,12.053235,0.001802768,554.702622,
9,18432,20480,2048,0.417959184,0.464399093,0,-13.632800,0.991617,1,,13.948062,0.001416966,705.733098,
10,20480,22528,2048,0.464399093,0.510839002,0,-14.677308,0.991962,1,,13.846868,0.001477713,676.721348,
11,22528,24576,2048,0.510839002,0.557278912,0,-15.702214,0.986582,1,,14.396754,0.001771689,564.433074,
12,24576,26624,2048,0.557278912,0.603718821,0,-13.876635,0.987640,1,,12.089404,0.001502171,665.703070,
13,26624,28672,2048,0.603718821,0.650158730,0,-14.258822,0.990775,1,,11.130784,0.001415742,706.343195,
14,28672,30720,2048,0.650158730,0.696598639,0,-15.965988,0.986917,1,,14.421881,0.001434383,697.163657,
15,30720,32768,2048,0.696598639,0.743038549,0,-14.743924,0.984468,1,,14.303678,0.001624076,615.734902,
16,32768,34816,2048,0.743038549,0.789478458,0,-14.931899,0.965980,1,,13.856334,0.001757418,569.016550,
17,34816,36864,2048,0.789478458,0.835918367,0,-14.559126,0.979959,1,,13.551480,0.001429367,699.610235,
18,36864,38912,2048,0.835918367,0.882358277,0,-16.488425,0.981038,1,,13.149317,0.001693887,590.358313,
19,38912,40960,2048,0.882358277,0.928798186,0,-14.506833,0.986485,1,,13.534622,0.001456675,686.494790,
20,40960,43008,2048,0.928798186,0.975238095,0,-16.422759,0.985809,1,,14.071396,0.001436606,696.085274,
21,43008,45056,2048,0.975238095,1.021678005,0,-15.539697,0.988805,1,,14.119617,0.001417986,705.225661,
22,45056,47104,2048,1.021678005,1.068117914,0,-18.745689,0.983305,1,,13.141750,0.001409711,709.365400,
23,47104,49152,2048,1.068117914,1.114557823,0,-17.534043,0.973218,1,,11.279457,0.001414114,707.156392,
24,49152,51200,2048,1.114557823,1.160997732,0,-19.002059,0.962900,1,,11.136546,0.001426426,701.052847,
25,51200,53248,2048,1.160997732,1.207437642,0,-19.827235,0.972060,1,,11.287514,0.001425915,701.304076,
26,53248,55296,2048,1.207437642,1.253877551,0,-23.395971,0.965556,1,,9.221845,0.001423860,702.316213,
27,55296,57344,2048,1.253877551,1.300317460,0,-24.575675,0.943431,1,,10.140339,0.001438458,695.188839,
28,57344,59392,2048,1.300317460,1.346757370,0,-20.366068,0.829365,1,,5.175467,0.002086548,479.260401,
29,59392,61440,2048,1.346757370,1.393197279,0,-17.098448,0.919187,1,,6.517066,0.002024327,493.991444,
30,61440,63488,2048,1.393197279,1.439637188,0,-16.313910,0.942346,1,,7.473395,0.002027699,493.169834,
31,63488,65536,2048,1.439637188,1.486077098,0,-13.721156,0.977137,1,,9.471334,0.002277979,438.985580,
32,65536,67584,2048,1.486077098,1.532517007,0,-14.962074,0.965112,1,,11.686731,0.002373563,421.307553,
33,67584,69632,2048,1.532517007,1.578956916,0,-13.917004,0.977983,1,,8.905598,0.002006416,498.401047,
34,69632,71680,2048,1.578956916,1.625396825,0,-15.983019,0.920873,1,,5.186176,0.002412264,414.548242,
35,71680,73728,2048,1.625396825,1.671836735,0,-17.201385,0.923327,1,,7.621952,0.002393590,417.782570,
36,73728,75776,2048,1.671836735,1.718276644,0,-14.110048,0.968771,1,,8.408639,0.002393821,417.742151,
37,75776,77824,2048,1.718276644,1.764716553,0,-17.886822,0.966214,1,,10.359845,0.002240173,446.394184,
38,77824,79872,2048,1.764716553,1.811156463,0,-16.756565,0.969598,1,,10.546814,0.002424532,412.450767,
