frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-30.644966,0.973110,1,,5.371503,0.001606161,622.602398,
1,2048,4096,2048,0.046439909,0.092879819,0,-23.684017,0.982892,1,,8.522901,0.001563502,639.589798,
2,4096,6144,2048,0.092879819,0.139319728,0,-20.761228,0.986666,1,,8.834985,0.001701067,587.866475,
3,6144,8192,2048,0.139319728,0.185759637,0,-25.743719,0.973682,1,,7.577833,0.001498535,667.318600,
4,8192,10240,2048,0.185759637,0.232199546,0,-22.524468,0.987376,1,,7.811460,0.001704952,586.526726,
5,10240,12288,2048,0.232199546,0.278639456,0,-22.229906,0.986834,1,,8.234069,0.001464281,682.928995,
6,12288,14336,2048,0.278639456,0.325079365,0,-21.695699,0.989170,1,,7.706509,0.001581706,632.228790,
7,14336,16384,2048,0.325079365,0.371519274,0,-22.501575,0.985706,1,,7.198349,0.001600984,624.615677,
8,16384,18432,2048,0.371519274,0.417959184,0,-18.746844,0.989198,1,,8.239783,0.001700612,588.023597,
9,18432,20480,2048,0.417959184,0.464399093,0,-19.215533,0.989756,1,,8.970948,0.001558919,641.470303,
10,20480,22528,2048,0.464399093,0.510839002,0,-20.494623,0.990346,1,,8.011165,0.001708593,585.276759,
11,22528,24576,2048,0.510839002,0.557278912,0,-25.232025,0.989482,1,,7.576218,0.001503231,665.233695,
12,24576,26624,2048,0.557278912,0.603718821,0,-26.947132,0.988170,1,,6.968295,0.001504969,664.465518,
13,26624,28672,2048,0.603718821,0.650158730,0,-23.639222,0.988024,1,,6.551524,0.001690543,591.525828,
14,28672,30720,2048,0.650158730,0.696598639,0,-20.408043,0.990757,1,,6.541883,0.001520657,657.610368,
15,30720,32768,2048,0.696598639,0.743038549,0,-20.257155,0.990258,1,,7.489242,0.001543048,648.067780,
16,32768,34816,2048,0.743038549,0.789478458,0,-20.709050,0.990353,1,,8.452266,0.001557994,641.851125,
17,34816,36864,2048,0.789478458,0.835918367,0,-22.338663,0.990231,1,,7.902164,0.001536412,650.867184,
18,36864,38912,2048,0.835918367,0.882358277,0,-21.110152,0.990743,1,,7.984774,0.001530664,653.311105,
19,38912,40960,2048,0.882358277,0.928798186,0,-19.011232,0.991087,1,,9.099061,0.001512482,661.165039,
20,40960,43008,2048,0.928798186,0.975238095,0,-20.392146,0.990236,1,,8.392571,0.001721028,581.048069,
21,43008,45056,2048,0.975238095,1.021678005,0,-22.777965,0.990376,1,,8.819142,0.001529296,653.895448,
22,45056,47104,2048,1.021678005,1.068117914,0,-22.339017,0.989367,1,,9.186212,0.001514647,660.220021,
23,47104,49152,2048,1.068117914,1.114557823,0,-20.554145,0.989834,1,,8.713640,0.003352241,298.307948,
24,49152,51200,2048,1.114557823,1.160997732,0,-19.652799,0.990381,1,,7.702710,0.001534040,651.873356,
25,51200,53248,2048,1.160997732,1.207437642,0,-19.604438,0.989773,1,,8.189446,0.001652977,604.969004,
26,53248,55296,2048,1.207437642,1.253877551,0,-23.090455,0.987804,1,,7.626653,0.001504849,664.518279,
27,55296,57344,2048,1.253877551,1.300317460,0,-21.673239,0.990360,1,,7.823582,0.001515310,659.930885,
28,57344,59392,2048,1.300317460,1.346757370,0,-20.663099,0.989561,1,,8.317101,0.001543299,647.962377,
29,59392,61440,2048,1.346757370,1.393197279,0,-23.460560,0.989428,1,,8.534591,0.003239071,308.730514,
30,61440,63488,2048,1.393197279,1.439637188,0,-22.544769,0.990499,1,,7.959167,0.001519743,658.005833,
31,63488,65536,2048,1.439637188,1.486077098,0,-20.636311,0.990705,1,,6.972962,0.001524151,656.102759,
32,65536,67584,2048,1.486077098,1.532517007,0,-20.421894,0.990388,1,,7.517362,0.001616757,618.522164,
33,67584,69632,2048,1.532517007,1.578956916,0,-19.605050,0.990643,1,,9.110896,0.003362115,297.431795,
34,69632,71680,2048,1.578956916,1.625396825,0,-17.190435,0.990648,1,,7.667639,0.001526625,655.039670,
35,71680,73728,2048,1.625396825,1.671836735,0,-17.581514,0.990836,1,,8.482206,0.001666208,600.165107,
36,73728,75776,2048,1.671836735,1.718276644,0,-18.788738,0.991130,1,,9.218383,0.001646483,607.355294,
37,75776,77824,2048,1.718276644,1.764716553,0,-21.193666,0.991085,1,,7.360509,0.001613683,619.700566,
38,77824,79872,2048,1.764716553,1.811156463,0,-22.960041,0.989826,1,,6.692293,0.001599368,625.246880,
39,79872,81920,2048,1.811156463,1.857596372,0,-25.975869,0.988617,1,,7.668071,0.001537227,650.522142,
40,81920,83968,2048,1.857596372,1.904036281,0,-25.966964,0.989606,1,,9.464952,0.001523238,656.496115,
41,83968,86016,2048,1.904036281,1.950476190,0,-27.881631,0.989112,1,,8.558391,0.001712431,583.965022,
42,86016,88064,2048,1.950476190,1.996916100,0,-33.215233,0.987278,1,,9.061920,0.001504113,664.843600,
43,88064,90112,2048,1.996916100,2.043356009,0,-39.786621,0.979090,1,,8.843473,0.001582960,631.727758,
44,90112,92160,2048,2.043356009,2.089795918,0,-36.406133,0.920508,1,,3.047218,0.001571228,636.444949,
45,92160,94208,2048,2.089795918,2.136235828,0,-34.824807,0.952473,1,,4.022599,0.002287576,437.143916,
46,94208,96256,2048,2.136235828,2.182675737,0,-34.318729,0.960736,1,,4.714885,0.002369992,421.942377,
47,96256,98304,2048,2.182675737,2.229115646,0,-28.827195,0.978550,1,,6.065981,0.002198587,454.837560,
48,98304,100352,2048,2.229115646,2.275555556,0,-24.635808,0.984916,1,,8.849006,0.002235752,447.276727,
49,100352,102400,2048,2.275555556,2.321995465,0,-24.087020,0.984521,1,,8.499183,0.002134621,468.467201,
50,102400,104448,2048,2.321995465,2.368435374,0,-22.645141,0.984446,1,,8.501398,0.002118897,471.943761,
51,104448,106496,2048,2.368435374,2.414875283,0,-21.512080,0.984302,1,,8.420071,0.002101532,475.843356,
52,106496,108544,2048,2.414875283,2.461315193,0,-20.904358,0.984170,1,,9.455553,0.002118443,472.044789,
53,108544,110592,2048,2.461315193,2.507755102,0,-21.757823,0.984229,1,,9.451214,0.002265466,441.410304,
54,110592,112640,2048,2.507755102,2.554195011,0,-20.358854,0.983814,1,,9.497444,0.002189844,456.653540,
55,112640,114688,2048,2.554195011,2.600634921,0,-19.302594,0.983690,1,,9.711184,0.002245642,445.307004,
56,114688,116736,2048,2.600634921,2.647074830,0,-18.910207,0.984363,1,,9.192672,0.002118572,472.016156,
57,116736,118784,2048,2.647074830,2.693514739,0,-18.798862,0.983870,1,,9.561154,0.002139277,467.447555,
58,118784,120832,2048,2.693514739,2.739954649,0,-17.429917,0.984071,1,,9.368509,0.002073622,482.248068,
59,120832,122880,2048,2.739954649,2.786394558,0,-16.621157,0.983916,1,,9.338065,0.002120522,471.582102,
60,122880,124928,2048,2.786394558,2.832834467,0,-18.128379,0.983159,1,,10.334361,0.002225638,449.309353,
61,124928,126976,2048,2.832834467,2.879274376,0,-17.351597,0.983030,1,,9.024225,0.002095139,477.295388,
62,126976,129024,2048,2.879274376,2.925714286,0,-17.362174,0.984000,1,,9.482645,0.002304799,433.877353,
63,129024,131072,2048,2.925714286,2.972154195,0,-17.713355,0.982928,1,,10.034716,0.002090469,478.361500,
64,131072,133120,2048,2.972154195,3.018594104,0,-18.679412,0.984124,1,,9.669374,0.002189213,456.785161,
65,133120,135168,2048,3.018594104,3.065034014,0,-19.013167,0.983681,1,,9.046891,0.002346326,426.198259,
66,135168,137216,2048,3.065034014,3.111473923,0,-20.873698,0.983151,1,,11.542346,0.002316461,431.692963,
