frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-35.429337,0.986816,1,,9.351567,0.001464503,682.825335,
1,2048,4096,2048,0.046439909,0.092879819,0,-32.066534,0.984918,1,,11.047175,0.001494840,668.968015,
2,4096,6144,2048,0.092879819,0.139319728,0,-28.394657,0.988363,1,,10.817103,0.001555410,642.917237,
3,6144,8192,2048,0.139319728,0.185759637,0,-22.615952,0.981813,1,,11.676860,0.001606213,622.582338,
4,8192,10240,2048,0.185759637,0.232199546,0,-27.328011,0.978786,1,,12.476164,0.001483905,673.897612,
5,10240,12288,2048,0.232199546,0.278639456,0,-23.366371,0.988592,1,,13.521447,0.001562500,639.999840,
6,12288,14336,2048,0.278639456,0.325079365,0,-19.148820,0.974591,1,,13.462884,0.001439232,694.815024,
7,14336,16384,2048,0.325079365,0.371519274,0,-18.845890,0.977039,1,,14.954374,0.001758906,568.535071,
8,16384,18432,2048,0.371519274,0.417959184,0,-22.377965,0.915589,1,,13.517753,0.001484997,673.401831,
9,18432,20480,2048,0.417959184,0.464399093,0,-20.316831,0.950437,1,,13.338659,0.001651936,605.350242,
10,20480,22528,2048,0.464399093,0.510839002,0,-18.494440,0.960695,1,,13.423395,0.001668460,599.355200,
11,22528,24576,2048,0.510839002,0.557278912,0,-20.426744,0.961945,1,,13.520904,0.001600765,624.701244,
12,24576,26624,2048,0.557278912,0.603718821,0,-19.731905,0.977568,1,,14.665964,0.001455113,687.232003,
13,26624,28672,2048,0.603718821,0.650158730,0,-18.475709,0.981949,1,,14.617120,0.001780519,561.633911,
14,28672,30720,2048,0.650158730,0.696598639,0,-21.528094,0.897783,1,,14.468020,0.001609287,621.393012,
15,30720,32768,2048,0.696598639,0.743038549,0,-20.052634,0.971457,1,,15.056670,0.001781149,561.435234,
16,32768,34816,2048,0.743038549,0.789478458,0,-20.385359,0.971253,1,,14.510888,0.001471060,679.781898,
17,34816,36864,2048,0.789478458,0.835918367,0,-19.729139,0.977348,1,,14.541736,0.001647728,606.896463,
18,36864,38912,2048,0.835918367,0.882358277,0,-18.495495,0.983147,1,,14.006904,0.001496554,668.201847,
19,38912,40960,2048,0.882358277,0.928798186,0,-18.310240,0.966550,1,,13.796815,0.001461321,684.312369,
20,40960,43008,2048,0.928798186,0.975238095,0,-19.732890,0.973556,1,,16.182447,0.001499809,666.751721,
21,43008,45056,2048,0.975238095,1.021678005,0,-20.927705,0.971727,1,,13.654020,0.001635188,611.550580,
22,45056,47104,2048,1.021678005,1.068117914,0,-22.430241,0.974631,1,,14.577055,0.001462962,683.544815,
23,47104,49152,2048,1.068117914,1.114557823,0,-15.906307,0.988940,1,,14.714490,0.001464732,682.718839,
24,49152,51200,2048,1.114557823,1.160997732,0,-20.563896,0.983061,1,,14.680194,0.001464564,682.796874,
25,51200,53248,2048,1.160997732,1.207437642,0,-20.371950,0.988792,1,,14.705475,0.001751812,570.837420,
26,53248,55296,2048,1.207437642,1.253877551,0,-18.117021,0.987048,1,,13.039208,0.001439134,694.862200,
27,55296,57344,2048,1.253877551,1.300317460,0,-16.387398,0.990995,1,,12.420663,0.001444551,692.256391,
28,57344,59392,2048,1.300317460,1.346757370,0,-23.853794,0.989011,1,,12.996581,0.001472087,679.307716,
29,59392,61440,2048,1.346757370,1.393197279,0,-25.725082,0.982935,1,,12.667062,0.001611705,620.461122,
30,61440,63488,2048,1.393197279,1.439637188,0,-25.080326,0.989831,1,,12.826148,0.001481766,674.870212,
31,63488,65536,2048,1.439637188,1.486077098,0,-29.049056,0.990282,1,,14.105552,0.001459239,685.288643,
32,65536,67584,2048,1.486077098,1.532517007,0,-32.712714,0.988781,1,,11.985903,0.001506258,663.896803,
33,67584,69632,2048,1.532517007,1.578956916,0,-40.607253,0.968150,1,,10.807978,0.001600797,624.688884,
34,69632,71680,2048,1.578956916,1.625396825,0,-43.567959,0.954514,1,,6.162310,0.001785509,560.064363,
35,71680,73728,2048,1.625396825,1.671836735,0,-41.459767,0.782784,1,,6.020495,0.001630735,613.220285,
36,73728,75776,2048,1.671836735,1.718276644,0,-39.963207,0.870974,1,,5.573503,0.002102612,475.598908,
37,75776,77824,2048,1.718276644,1.764716553,0,-40.157862,0.950209,1,,7.850705,0.002121691,471.322220,
38,77824,79872,2048,1.764716553,1.811156463,0,-36.575325,0.974146,1,,8.144285,0.002084225,479.794594,
39,79872,81920,2048,1.811156463,1.857596372,0,-38.000138,0.955627,1,,8.276794,0.002132634,468.903781,
