frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-44.805670,0.636993,1,,1.478681,0.001620784,616.985420,
1,2048,4096,2048,0.046439909,0.092879819,0,-28.510407,0.924433,1,,4.148771,0.001639629,609.894203,
2,4096,6144,2048,0.092879819,0.139319728,0,-16.967230,0.987500,1,,7.990231,0.001496192,668.363577,
3,6144,8192,2048,0.139319728,0.185759637,0,-16.046595,0.990030,1,,7.065145,0.001735057,576.350066,
4,8192,10240,2048,0.185759637,0.232199546,0,-15.309672,0.989169,1,,8.992129,0.001442532,693.225448,
5,10240,12288,2048,0.232199546,0.278639456,0,-15.857613,0.991089,1,,8.743472,0.001716420,582.608125,
6,12288,14336,2048,0.278639456,0.325079365,0,-16.356940,0.988978,1,,8.758626,0.001417089,705.671809,
7,14336,16384,2048,0.325079365,0.371519274,0,-19.268910,0.989170,1,,9.573477,0.001487369,672.328326,
8,16384,18432,2048,0.371519274,0.417959184,0,-16.482004,0.990456,1,,10.963158,0.001460637,684.632922,
9,18432,20480,2048,0.417959184,0.464399093,0,-16.062329,0.989308,1,,10.291310,0.001428931,699.823618,
10,20480,22528,2048,0.464399093,0.510839002,0,-17.989995,0.977400,1,,11.754378,0.001536370,650.884845,
11,22528,24576,2048,0.510839002,0.557278912,0,-16.256513,0.963188,1,,10.437300,0.001727817,578.765132,
12,24576,26624,2048,0.557278912,0.603718821,0,-19.239118,0.973674,1,,11.006243,0.001631514,612.927465,
13,26624,28672,2048,0.603718821,0.650158730,0,-19.012008,0.977366,1,,12.563070,0.001435642,696.552454,
14,28672,30720,2048,0.650158730,0.696598639,0,-19.012910,0.967261,1,,11.416575,0.001457201,686.247272,
15,30720,32768,2048,0.696598639,0.743038549,0,-19.613593,0.960334,1,,12.274962,0.001745905,572.768934,
16,32768,34816,2048,0.743038549,0.789478458,0,-18.914062,0.956707,1,,14.078616,0.001549721,645.277234,
17,34816,36864,2048,0.789478458,0.835918367,0,-18.853951,0.955094,1,,12.683607,0.001542453,648.318044,
18,36864,38912,2048,0.835918367,0.882358277,0,-20.814112,0.965810,1,,12.653935,0.001569638,637.089436,
19,38912,40960,2048,0.882358277,0.928798186,0,-18.122458,0.951651,1,,12.981657,0.001394123,717.296792,
20,40960,43008,2048,0.928798186,0.975238095,0,-19.173335,0.957395,1,,14.093499,0.001563091,639.758158,
21,43008,45056,2048,0.975238095,1.021678005,0,-21.116176,0.930116,1,,12.305946,0.001757501,568.989739,
22,45056,47104,2048,1.021678005,1.068117914,0,-15.657449,0.983232,1,,12.484685,0.001446945,691.111483,
23,47104,49152,2048,1.068117914,1.114557823,0,-19.950200,0.928843,1,,12.596328,0.001482004,674.761811,
