frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-35.798093,0.463958,1,,3.079482,0.001174631,851.331423,
1,2048,4096,2048,0.046439909,0.092879819,0,-36.296851,0.561707,1,,2.860617,0.001020408,980.000000,
2,4096,6144,2048,0.092879819,0.139319728,0,-36.884470,0.722353,1,,2.327826,0.001020408,980.000000,
3,6144,8192,2048,0.139319728,0.185759637,0,-16.463101,0.977210,1,,6.634815,0.001626581,614.786532,
4,8192,10240,2048,0.185759637,0.232199546,0,-14.756673,0.980792,1,,6.777662,0.001757666,568.936462,
5,10240,12288,2048,0.232199546,0.278639456,0,-16.213909,0.984915,1,,7.474983,0.001417056,705.688414,
6,12288,14336,2048,0.278639456,0.325079365,0,-19.885589,0.984088,1,,9.343721,0.001553976,643.510696,
7,14336,16384,2048,0.325079365,0.371519274,0,-13.665023,0.975578,1,,10.546592,0.001393843,717.440772,
8,16384,18432,2048,0.371519274,0.417959184,0,-13.846811,0.986717,1,,8.744390,0.001387744,720.594214,
9,18432,20480,2048,0.417959184,0.464399093,0,-16.880722,0.989158,1,,10.875450,0.001544174,647.595216,
10,20480,22528,2048,0.464399093,0.510839002,0,-19.721636,0.962681,1,,12.584714,0.001415900,706.264323,
11,22528,24576,2048,0.510839002,0.557278912,0,-15.413486,0.976842,1,,12.417290,0.001410687,708.874335,
12,24576,26624,2048,0.557278912,0.603718821,0,-12.873166,0.977025,1,,10.699227,0.001399516,714.532559,
13,26624,28672,2048,0.603718821,0.650158730,0,-15.938879,0.990189,1,,11.637229,0.001544516,647.452030,
14,28672,30720,2048,0.650158730,0.696598639,0,-21.161909,0.957675,1,,12.668339,0.001437596,695.605677,
15,30720,32768,2048,0.696598639,0.743038549,0,-14.260729,0.983796,1,,10.558623,0.001429806,699.395414,
16,32768,34816,2048,0.743038549,0.789478458,0,-12.187268,0.979120,1,,10.522809,0.001735201,576.302219,
17,34816,36864,2048,0.789478458,0.835918367,0,-15.751292,0.989729,1,,11.824491,0.001435181,696.776370,
18,36864,38912,2048,0.835918367,0.882358277,0,-19.449574,0.940728,1,,13.287552,0.001515654,659.781202,
19,38912,40960,2048,0.882358277,0.928798186,0,-14.792836,0.955242,1,,12.359403,0.001770587,564.784323,
20,40960,43008,2048,0.928798186,0.975238095,0,-13.976954,0.984457,1,,9.667674,0.001743639,573.513272,
21,43008,45056,2048,0.975238095,1.021678005,0,-15.276699,0.984540,1,,12.373230,0.001437002,695.893276,
22,45056,47104,2048,1.021678005,1.068117914,0,-21.833309,0.908747,1,,12.724189,0.001594344,627.217231,
23,47104,49152,2048,1.068117914,1.114557823,0,-16.346453,0.976944,1,,11.978760,0.001657813,603.204250,
24,49152,51200,2048,1.114557823,1.160997732,0,-13.165979,0.968487,1,,10.968338,0.001372720,728.480700,
25,51200,53248,2048,1.160997732,1.207437642,0,-16.932265,0.977431,1,,13.178986,0.001691675,591.130241,
26,53248,55296,2048,1.207437642,1.253877551,0,-18.718904,0.927048,1,,13.067561,0.001759152,568.455562,
27,55296,57344,2048,1.253877551,1.300317460,0,-15.533658,0.950878,1,,12.649083,0.001457905,685.915573,
28,57344,59392,2048,1.300317460,1.346757370,0,-15.983145,0.972769,1,,12.045648,0.001609985,621.123983,
29,59392,61440,2048,1.346757370,1.393197279,0,-17.182223,0.948799,1,,13.863439,0.001603141,623.775357,
30,61440,63488,2048,1.393197279,1.439637188,0,-18.860013,0.927457,1,,12.041299,0.001764606,566.698822,
31,63488,65536,2048,1.439637188,1.486077098,0,-19.466100,0.949589,1,,13.264956,0.001462319,683.845100,
32,65536,67584,2048,1.486077098,1.532517007,0,-22.189813,0.958814,1,,13.056119,0.001755146,569.753249,
33,67584,69632,2048,1.532517007,1.578956916,0,-27.129721,0.949371,1,,13.229449,0.001681415,594.737123,
34,69632,71680,2048,1.578956916,1.625396825,0,-25.258185,0.942638,1,,12.661647,0.001656156,603.807681,
35,71680,73728,2048,1.625396825,1.671836735,0,-29.991222,0.948951,1,,6.245086,0.001462442,683.787747,
36,73728,75776,2048,1.671836735,1.718276644,0,-27.687164,0.858449,1,,5.325339,0.001447543,690.825823,
37,75776,77824,2048,1.718276644,1.764716553,0,-24.172859,0.932999,1,,5.147864,0.002110554,473.809251,
38,77824,79872,2048,1.764716553,1.811156463,0,-20.905041,0.977358,1,,6.283857,0.002072582,482.490044,
39,79872,81920,2048,1.811156463,1.857596372,0,-19.108842,0.933879,1,,10.754691,0.002228121,448.808582,
40,81920,83968,2048,1.857596372,1.904036281,0,-21.948646,0.841850,1,,9.752919,0.002324222,430.251515,
41,83968,86016,2048,1.904036281,1.950476190,0,-20.419255,0.915764,1,,12.305151,0.002454673,407.386218,
42,86016,88064,2048,1.950476190,1.996916100,0,-17.099677,0.923612,1,,10.602126,0.002203160,453.893560,
43,88064,90112,2048,1.996916100,2.043356009,0,-17.727998,0.921334,1,,12.332297,0.002129992,469.485428,
44,90112,92160,2048,2.043356009,2.089795918,0,-18.600335,0.892319,1,,12.006175,0.002141534,466.955025,
45,92160,94208,2048,2.089795918,2.136235828,0,-17.880755,0.826730,1,,12.256680,0.002323022,430.473810,
