frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-17.635253,0.581350,1,,2.952456,0.001491969,670.255379,
1,2048,4096,2048,0.046439909,0.092879819,0,-12.660914,0.720361,1,,3.259840,0.002021016,494.800700,
2,4096,6144,2048,0.092879819,0.139319728,0,-13.757047,0.957799,1,,5.566808,0.001694728,590.065225,
3,6144,8192,2048,0.139319728,0.185759637,0,-18.229914,0.880422,1,,6.599566,0.001730824,577.759554,
4,8192,10240,2048,0.185759637,0.232199546,0,-15.502851,0.939809,1,,7.747087,0.001750002,571.427770,
5,10240,12288,2048,0.232199546,0.278639456,0,-12.876780,0.963445,1,,11.908271,0.001377071,726.179196,
6,12288,14336,2048,0.278639456,0.325079365,0,-14.949988,0.970522,1,,12.699967,0.001651454,605.526835,
7,14336,16384,2048,0.325079365,0.371519274,0,-17.747358,0.950874,1,,12.249289,0.001522638,656.754910,
8,16384,18432,2048,0.371519274,0.417959184,0,-17.435288,0.908734,1,,11.387812,0.001568005,637.753126,
9,18432,20480,2048,0.417959184,0.464399093,0,-14.689727,0.953840,1,,12.826422,0.001604648,623.189473,
10,20480,22528,2048,0.464399093,0.510839002,0,-16.700178,0.950995,1,,13.570747,0.001689539,591.877588,
11,22528,24576,2048,0.510839002,0.557278912,0,-17.207750,0.918150,1,,12.966703,0.001665704,600.346683,
12,24576,26624,2048,0.557278912,0.603718821,0,-17.918944,0.930095,1,,11.647411,0.001474452,678.218016,
13,26624,28672,2048,0.603718821,0.650158730,0,-14.939545,0.935337,1,,12.173635,0.001418356,705.041396,
14,28672,30720,2048,0.650158730,0.696598639,0,-16.530755,0.962821,1,,13.271414,0.001415489,706.469802,
15,30720,32768,2048,0.696598639,0.743038549,0,-16.675958,0.904611,1,,13.525967,0.001413744,707.341411,
16,32768,34816,2048,0.743038549,0.789478458,0,-19.048670,0.785562,1,,11.872422,0.001558184,641.772770,
17,34816,36864,2048,0.789478458,0.835918367,0,-14.877179,0.875193,1,,13.322316,0.001490450,670.938301,
18,36864,38912,2048,0.835918367,0.882358277,0,-15.401252,0.962943,1,,12.061445,0.001471290,679.675883,
19,38912,40960,2048,0.882358277,0.928798186,0,-16.526283,0.934330,1,,13.892855,0.001452069,688.672411,
20,40960,43008,2048,0.928798186,0.975238095,0,-16.807168,0.852027,1,,11.913480,0.001436655,696.061433,
21,43008,45056,2048,0.975238095,1.021678005,0,-15.484654,0.920722,1,,12.907678,0.001723784,580.119007,
22,45056,47104,2048,1.021678005,1.068117914,0,-15.103298,0.959867,1,,14.300485,0.001608229,621.801934,
23,47104,49152,2048,1.068117914,1.114557823,0,-16.527554,0.956688,1,,14.035587,0.001427446,700.551758,
24,49152,51200,2048,1.114557823,1.160997732,0,-18.125083,0.977375,1,,13.374262,0.001507419,663.385627,
25,51200,53248,2048,1.160997732,1.207437642,0,-20.826799,0.975737,1,,12.775843,0.001453229,688.122653,
26,53248,55296,2048,1.207437642,1.253877551,0,-22.913056,0.962248,1,,13.352728,0.001599160,625.328484,
27,55296,57344,2048,1.253877551,1.300317460,0,-24.487868,0.973584,1,,13.378167,0.001553163,643.847610,
28,57344,59392,2048,1.300317460,1.346757370,0,-29.511771,0.942780,1,,11.297891,0.001411133,708.650642,
29,59392,61440,2048,1.346757370,1.393197279,0,-28.879606,0.966139,1,,10.587207,0.001613300,619.847544,
30,61440,63488,2048,1.393197279,1.439637188,0,-29.286463,0.685488,1,,6.810152,0.001518341,658.613664,
31,63488,65536,2048,1.439637188,1.486077098,0,-30.026597,0.743986,1,,4.740455,0.001479590,675.862913,
32,65536,67584,2048,1.486077098,1.532517007,0,-23.363172,0.944246,1,,4.405285,0.002341343,427.105218,
33,67584,69632,2048,1.532517007,1.578956916,0,-19.161761,0.971220,1,,6.090412,0.002120486,471.590068,
34,69632,71680,2048,1.578956916,1.625396825,0,-14.802239,0.975711,1,,8.426850,0.002223025,449.837509,
35,71680,73728,2048,1.625396825,1.671836735,0,-16.663199,0.970540,1,,9.396133,0.002375409,420.980115,
36,73728,75776,2048,1.671836735,1.718276644,0,-13.105433,0.941916,1,,10.221082,0.002336145,428.055545,
37,75776,77824,2048,1.718276644,1.764716553,0,-15.554563,0.920028,1,,10.630800,0.002096660,476.949015,
38,77824,79872,2048,1.764716553,1.811156463,0,-15.448652,0.866200,1,,10.191288,0.002313799,432.189597,
39,79872,81920,2048,1.811156463,1.857596372,0,-18.874959,0.835738,1,,10.211134,0.002180555,458.598902,
40,81920,83968,2048,1.857596372,1.904036281,0,-14.505043,0.944301,1,,10.276547,0.002179427,458.836199,
41,83968,86016,2048,1.904036281,1.950476190,0,-17.236287,0.943542,1,,10.969248,0.002415089,414.063468,
42,86016,88064,2048,1.950476190,1.996916100,0,-16.619458,0.953018,1,,10.668162,0.002194033,455.781577,
43,88064,90112,2048,1.996916100,2.043356009,0,-16.262876,0.960384,1,,11.765449,0.002327341,429.674861,
