frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-28.752740,0.616070,1,,5.415500,0.001619141,617.611478,
1,2048,4096,2048,0.046439909,0.092879819,0,-14.597583,0.959097,1,,7.374471,0.001691209,591.292913,
2,4096,6144,2048,0.092879819,0.139319728,0,-12.357191,0.987230,1,,10.934326,0.001407020,710.721894,
3,6144,8192,2048,0.139319728,0.185759637,0,-14.986921,0.981735,1,,9.843621,0.001709166,585.080787,
4,8192,10240,2048,0.185759637,0.232199546,0,-15.266912,0.982406,1,,10.040295,0.001393789,717.468489,
5,10240,12288,2048,0.232199546,0.278639456,0,-18.562207,0.979272,1,,11.352612,0.001402234,713.147820,
6,12288,14336,2048,0.278639456,0.325079365,0,-16.572268,0.969095,1,,12.297882,0.001542673,648.225323,
7,14336,16384,2048,0.325079365,0.371519274,0,-14.965358,0.988028,1,,12.135428,0.001393887,717.418105,
8,16384,18432,2048,0.371519274,0.417959184,0,-17.606374,0.965660,1,,13.398071,0.001595560,626.739030,
9,18432,20480,2048,0.417959184,0.464399093,0,-14.926236,0.986536,1,,12.526117,0.001753334,570.341888,
10,20480,22528,2048,0.464399093,0.510839002,0,-16.133095,0.982773,1,,12.197441,0.001417115,705.659027,
11,22528,24576,2048,0.510839002,0.557278912,0,-17.499280,0.989133,1,,13.761791,0.001743409,573.588735,
12,24576,26624,2048,0.557278912,0.603718821,0,-17.693709,0.991079,1,,14.276673,0.001418861,704.790724,
13,26624,28672,2048,0.603718821,0.650158730,0,-16.546230,0.983441,1,,11.448290,0.001408027,710.213462,
14,28672,30720,2048,0.650158730,0.696598639,0,-17.653215,0.977893,1,,13.543563,0.001418787,704.827393,
15,30720,32768,2048,0.696598639,0.743038549,0,-16.754895,0.988557,1,,11.508078,0.001415765,706.332005,
16,32768,34816,2048,0.743038549,0.789478458,0,-15.743812,0.978355,1,,12.870537,0.001552180,644.255257,
17,34816,36864,2048,0.789478458,0.835918367,0,-16.389056,0.978932,1,,12.329267,0.001413952,707.237740,
18,36864,38912,2048,0.835918367,0.882358277,0,-17.561951,0.976824,1,,12.167878,0.001413726,707.350694,
19,38912,40960,2048,0.882358277,0.928798186,0,-18.635017,0.972584,1,,13.063320,0.001431203,698.712866,
20,40960,43008,2048,0.928798186,0.975238095,0,-17.301368,0.985919,1,,11.422556,0.001412503,707.963161,
21,43008,45056,2048,0.975238095,1.021678005,0,-16.614171,0.982015,1,,11.299097,0.001426644,700.945860,
22,45056,47104,2048,1.021678005,1.068117914,0,-16.733617,0.979296,1,,11.985622,0.001406597,710.935912,
23,47104,49152,2048,1.068117914,1.114557823,0,-18.192206,0.982909,1,,12.700913,0.001398834,714.881286,
24,49152,51200,2048,1.114557823,1.160997732,0,-18.766677,0.950587,1,,13.892262,0.001669643,598.930509,
25,51200,53248,2048,1.160997732,1.207437642,0,-16.382153,0.977180,1,,12.910021,0.001434807,696.957798,
26,53248,55296,2048,1.207437642,1.253877551,0,-20.297444,0.982200,1,,12.651994,0.001641000,609.384343,
27,55296,57344,2048,1.253877551,1.300317460,0,-19.911495,0.961581,1,,12.133952,0.001548599,645.744796,
28,57344,59392,2048,1.300317460,1.346757370,0,-21.233152,0.956168,1,,14.391852,0.001550677,644.879614,
29,59392,61440,2048,1.346757370,1.393197279,0,-18.458135,0.975096,1,,12.914779,0.001559495,641.233378,
30,61440,63488,2048,1.393197279,1.439637188,0,-22.518448,0.943824,1,,12.885312,0.001563018,639.787821,
31,63488,65536,2048,1.439637188,1.486077098,0,-25.874017,0.956306,1,,8.277587,0.001756123,569.436288,
32,65536,67584,2048,1.486077098,1.532517007,0,-30.298052,0.862151,1,,8.461711,0.001780099,561.766441,
33,67584,69632,2048,1.532517007,1.578956916,0,-29.720353,0.537363,1,,4.058374,0.001902416,525.647481,
34,69632,71680,2048,1.578956916,1.625396825,0,-23.459037,0.938547,1,,3.796007,0.002671330,374.345307,
35,71680,73728,2048,1.625396825,1.671836735,0,-17.891702,0.974077,1,,7.572635,0.002497316,400.429929,
36,73728,75776,2048,1.671836735,1.718276644,0,-14.632566,0.961965,1,,8.130387,0.002425033,412.365606,
37,75776,77824,2048,1.718276644,1.764716553,0,-15.138214,0.968654,1,,10.134431,0.002460028,406.499453,
38,77824,79872,2048,1.764716553,1.811156463,0,-12.855754,0.980066,1,,10.026235,0.002304873,433.863383,
39,79872,81920,2048,1.811156463,1.857596372,0,-14.501850,0.980284,1,,12.047736,0.002270379,440.455150,
40,81920,83968,2048,1.857596372,1.904036281,0,-13.268647,0.974903,1,,12.445861,0.002122864,471.061807,
41,83968,86016,2048,1.904036281,1.950476190,0,-14.520441,0.981402,1,,15.077728,0.002123044,471.021892,
42,86016,88064,2048,1.950476190,1.996916100,0,-16.758813,0.975590,1,,12.260050,0.002377370,420.632892,
43,88064,90112,2048,1.996916100,2.043356009,0,-13.694443,0.978629,1,,11.973981,0.002200792,454.381851,
44,90112,92160,2048,2.043356009,2.089795918,0,-15.090827,0.977426,1,,14.654912,0.002415216,414.041568,
45,92160,94208,2048,2.089795918,2.136235828,0,-17.221448,0.976229,1,,12.565011,0.002210195,452.448706,
