frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-52.143116,0.709363,1,,3.323574,0.001736427,575.895365,
1,2048,4096,2048,0.046439909,0.092879819,0,-31.610721,0.981679,1,,7.069475,0.001689133,592.019677,
2,4096,6144,2048,0.092879819,0.139319728,0,-28.833749,0.989507,1,,7.483337,0.001742014,574.048353,
3,6144,8192,2048,0.139319728,0.185759637,0,-28.994586,0.987539,1,,5.745784,0.001461422,684.264851,
4,8192,10240,2048,0.185759637,0.232199546,0,-33.447492,0.935442,1,,6.788963,0.001440891,694.015117,
5,10240,12288,2048,0.232199546,0.278639456,0,-26.391391,0.971279,1,,8.061606,0.001621049,616.884338,
6,12288,14336,2048,0.278639456,0.325079365,0,-26.814505,0.970699,1,,7.927986,0.001653892,604.634246,
7,14336,16384,2048,0.325079365,0.371519274,0,-24.949494,0.983163,1,,8.205067,0.001515287,659.940865,
8,16384,18432,2048,0.371519274,0.417959184,0,-18.978636,0.989738,1,,8.659558,0.001530242,653.491291,
9,18432,20480,2048,0.417959184,0.464399093,0,-17.407586,0.990660,1,,10.095863,0.001570067,636.915635,
10,20480,22528,2048,0.464399093,0.510839002,0,-22.896594,0.988870,1,,9.552362,0.001449875,689.714412,
11,22528,24576,2048,0.510839002,0.557278912,0,-25.444352,0.987412,1,,9.831207,0.001431294,698.668433,
12,24576,26624,2048,0.557278912,0.603718821,0,-19.798490,0.989644,1,,8.482102,0.001615417,619.035140,
13,26624,28672,2048,0.603718821,0.650158730,0,-21.782952,0.991802,1,,8.984300,0.001449634,689.829318,
14,28672,30720,2048,0.650158730,0.696598639,0,-24.178995,0.990775,1,,9.382354,0.001607023,622.268806,
15,30720,32768,2048,0.696598639,0.743038549,0,-24.520959,0.991333,1,,9.134861,0.001447452,690.869046,
16,32768,34816,2048,0.743038549,0.789478458,0,-25.093560,0.991034,1,,8.943124,0.001644458,608.102937,
17,34816,36864,2048,0.789478458,0.835918367,0,-27.159866,0.990816,1,,8.646091,0.001705110,586.472259,
18,36864,38912,2048,0.835918367,0.882358277,0,-21.387685,0.989288,1,,8.644479,0.001577917,633.746982,
19,38912,40960,2048,0.882358277,0.928798186,0,-18.741973,0.990916,1,,8.919723,0.001562899,639.836586,
20,40960,43008,2048,0.928798186,0.975238095,0,-20.365180,0.990925,1,,11.522435,0.001453810,687.847998,
21,43008,45056,2048,0.975238095,1.021678005,0,-21.327686,0.987706,1,,10.462612,0.001490292,671.009343,
22,45056,47104,2048,1.021678005,1.068117914,0,-18.726862,0.989270,1,,10.056153,0.001436319,696.224122,
23,47104,49152,2048,1.068117914,1.114557823,0,-18.961389,0.986766,1,,10.850147,0.001747427,572.269832,
24,49152,51200,2048,1.114557823,1.160997732,0,-20.493115,0.983049,1,,10.548590,0.001758386,568.703429,
25,51200,53248,2048,1.160997732,1.207437642,0,-19.093792,0.984000,1,,10.960527,0.001486838,672.568240,
26,53248,55296,2048,1.207437642,1.253877551,0,-18.629800,0.985718,1,,10.185384,0.001487980,672.052265,
27,55296,57344,2048,1.253877551,1.300317460,0,-17.195288,0.981208,1,,11.581503,0.001438731,695.056917,
28,57344,59392,2048,1.300317460,1.346757370,0,-18.411893,0.987980,1,,11.371762,0.001442263,693.354666,
29,59392,61440,2048,1.346757370,1.393197279,0,-19.817768,0.986638,1,,10.408476,0.001441640,693.654217,
30,61440,63488,2048,1.393197279,1.439637188,0,-17.521639,0.988260,1,,10.281511,0.001432566,698.048240,
31,63488,65536,2048,1.439637188,1.486077098,0,-19.983877,0.980141,1,,10.427584,0.001485398,673.220096,
32,65536,67584,2048,1.486077098,1.532517007,0,-20.059281,0.990513,1,,11.925885,0.001416116,706.156854,
33,67584,69632,2048,1.532517007,1.578956916,0,-21.200630,0.986226,1,,9.533160,0.001456165,686.735444,
34,69632,71680,2048,1.578956916,1.625396825,0,-21.776506,0.981146,1,,10.647035,0.001692421,590.869559,
35,71680,73728,2048,1.625396825,1.671836735,0,-20.743342,0.987345,1,,9.404379,0.001462801,683.619867,
36,73728,75776,2048,1.671836735,1.718276644,0,-22.797323,0.989253,1,,9.130756,0.001459325,685.248513,
37,75776,77824,2048,1.718276644,1.764716553,0,-28.420152,0.987339,1,,9.151411,0.001435050,696.839796,
38,77824,79872,2048,1.764716553,1.811156463,0,-22.185013,0.990343,1,,9.583165,0.001435194,696.770109,
39,79872,81920,2048,1.811156463,1.857596372,0,-22.289754,0.986785,1,,9.676049,0.001758758,568.583007,
40,81920,83968,2048,1.857596372,1.904036281,0,-20.547328,0.988188,1,,11.708132,0.001428242,700.161507,
41,83968,86016,2048,1.904036281,1.950476190,0,-19.185903,0.991517,1,,10.782581,0.001429771,699.412561,
42,86016,88064,2048,1.950476190,1.996916100,0,-21.098354,0.988795,1,,10.622502,0.001641150,609.328925,
43,88064,90112,2048,1.996916100,2.043356009,0,-21.032118,0.983203,1,,12.336578,0.001426757,700.890003,
44,90112,92160,2048,2.043356009,2.089795918,0,-17.680904,0.987898,1,,10.917490,0.001406471,710.999229,
45,92160,94208,2048,2.089795918,2.136235828,0,-22.558924,0.963942,1,,11.714882,0.001546851,646.474722,
46,94208,96256,2048,2.136235828,2.182675737,0,-23.162784,0.990119,1,,10.713019,0.001428774,699.900779,
47,96256,98304,2048,2.182675737,2.229115646,0,-25.280002,0.985252,1,,11.069291,0.001412838,707.795087,
48,98304,100352,2048,2.229115646,2.275555556,0,-28.643046,0.981073,1,,10.507698,0.001420106,704.172573,
49,100352,102400,2048,2.275555556,2.321995465,0,-33.616407,0.974345,1,,11.313559,0.001515358,659.910124,
50,102400,104448,2048,2.321995465,2.368435374,0,-38.618938,0.970484,1,,10.213604,0.001496034,668.433875,
51,104448,106496,2048,2.368435374,2.414875283,0,-41.812214,0.961805,1,,9.470530,0.001736533,575.860173,
52,106496,108544,2048,2.414875283,2.461315193,0,-46.226353,0.902538,1,,5.156328,0.001650861,605.744552,
53,108544,110592,2048,2.461315193,2.507755102,0,-51.082625,0.786613,1,,2.210278,0.001411218,708.607664,
54,110592,112640,2048,2.507755102,2.554195011,0,-54.017774,0.512924,1,,2.886142,0.001020408,980.000000,
55,112640,114688,2048,2.554195011,2.600634921,0,-55.031695,0.667089,1,,5.160565,0.001097717,910.981456,
56,114688,116736,2048,2.600634921,2.647074830,0,-54.165879,0.730641,1,,2.541359,0.002746899,364.046911,
57,116736,118784,2048,2.647074830,2.693514739,0,-54.996152,0.824562,1,,2.026182,0.001364897,732.656178,
58,118784,120832,2048,2.693514739,2.739954649,0,-53.091994,0.793827,1,,2.363122,0.005221803,191.504728,
59,120832,122880,2048,2.739954649,2.786394558,0,-53.518510,0.842269,1,,3.031375,0.005683475,175.948688,
60,122880,124928,2048,2.786394558,2.832834467,0,-52.467436,0.757432,1,,3.370974,0.001020408,980.000000,
61,124928,126976,2048,2.832834467,2.879274376,0,-53.680739,0.522982,1,,3.086157,0.001119944,892.901708,
62,126976,129024,2048,2.879274376,2.925714286,0,-34.117810,0.967252,1,,6.552941,0.002150047,465.106118,
63,129024,131072,2048,2.925714286,2.972154195,0,-28.272648,0.983259,1,,7.313220,0.002043860,489.270290,
64,131072,133120,2048,2.972154195,3.018594104,0,-26.992171,0.984147,1,,6.986615,0.001981650,504.629914,
65,133120,135168,2048,3.018594104,3.065034014,0,-28.700289,0.982734,1,,6.350678,0.002312974,432.343766,
66,135168,137216,2048,3.065034014,3.111473923,0,-29.059311,0.982673,1,,5.634694,0.002303525,434.117289,
67,137216,139264,2048,3.111473923,3.157913832,0,-30.016747,0.961754,1,,8.246693,0.002041781,489.768444,
68,139264,141312,2048,3.157913832,3.204353741,0,-30.588315,0.976510,1,,7.995675,0.002053996,486.855782,
69,141312,143360,2048,3.204353741,3.250793651,0,-29.956685,0.979443,1,,8.443469,0.002109906,473.954789,
70,143360,145408,2048,3.250793651,3.297233560,0,-30.322057,0.972627,1,,8.439231,0.002126847,470.179555,
71,145408,147456,2048,3.297233560,3.343673469,0,-31.624221,0.973332,1,,8.280840,0.002115725,472.651270,
72,147456,149504,2048,3.343673469,3.390113379,0,-33.678122,0.971139,1,,7.898392,0.002094176,477.514849,
73,149504,151552,2048,3.390113379,3.436553288,0,-34.275030,0.975046,1,,8.472559,0.002093504,477.668102,
74,151552,153600,2048,3.436553288,3.482993197,0,-30.488093,0.979583,1,,10.000718,0.002164251,462.053691,
75,153600,155648,2048,3.482993197,3.529433107,0,-32.976909,0.975162,1,,8.665912,0.002123715,470.872951,
