frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-33.738590,0.896778,1,,2.781079,0.001188340,841.510285,
1,2048,4096,2048,0.046439909,0.092879819,0,-34.797982,0.770229,1,,2.329853,0.001677644,596.074142,
2,4096,6144,2048,0.092879819,0.139319728,0,-11.461441,0.970477,1,,8.927899,0.001474201,678.333647,
3,6144,8192,2048,0.139319728,0.185759637,0,-12.906443,0.972483,1,,11.384716,0.001532952,652.336294,
4,8192,10240,2048,0.185759637,0.232199546,0,-15.599716,0.968856,1,,10.550200,0.001483593,674.039349,
5,10240,12288,2048,0.232199546,0.278639456,0,-14.385022,0.963270,1,,13.870138,0.001668489,599.344513,
6,12288,14336,2048,0.278639456,0.325079365,0,-17.023065,0.962359,1,,12.264014,0.001560475,640.830591,
7,14336,16384,2048,0.325079365,0.371519274,0,-14.870091,0.973494,1,,12.999053,0.001420069,704.190968,
8,16384,18432,2048,0.371519274,0.417959184,0,-15.676373,0.961747,1,,10.584678,0.001459716,685.064922,
9,18432,20480,2048,0.417959184,0.464399093,0,-15.559691,0.956035,1,,12.788137,0.001456684,686.490712,
10,20480,22528,2048,0.464399093,0.510839002,0,-18.103274,0.916464,1,,10.821414,0.001468469,680.981139,
11,22528,24576,2048,0.510839002,0.557278912,0,-15.350216,0.970060,1,,11.301442,0.001457271,686.214384,
12,24576,26624,2048,0.557278912,0.603718821,0,-15.300127,0.976198,1,,11.605556,0.001460148,684.862212,
13,26624,28672,2048,0.603718821,0.650158730,0,-17.364677,0.915689,1,,13.177372,0.001471309,679.667060,
14,28672,30720,2048,0.650158730,0.696598639,0,-18.342211,0.952989,1,,13.365987,0.001421727,703.369887,
15,30720,32768,2048,0.696598639,0.743038549,0,-12.584400,0.927974,1,,10.749022,0.001607415,622.117036,
16,32768,34816,2048,0.743038549,0.789478458,0,-15.247634,0.965307,1,,13.267664,0.001428491,700.039328,
17,34816,36864,2048,0.789478458,0.835918367,0,-20.000188,0.936505,1,,12.883457,0.001584586,631.079545,
18,36864,38912,2048,0.835918367,0.882358277,0,-14.247316,0.958908,1,,12.236245,0.001741386,574.255295,
19,38912,40960,2048,0.882358277,0.928798186,0,-14.792871,0.979912,1,,12.321370,0.001772682,564.116813,
20,40960,43008,2048,0.928798186,0.975238095,0,-19.195023,0.898448,1,,13.596814,0.001589395,629.170285,
21,43008,45056,2048,0.975238095,1.021678005,0,-15.527225,0.921056,1,,12.853830,0.001715767,582.829592,
22,45056,47104,2048,1.021678005,1.068117914,0,-13.594971,0.951599,1,,9.686254,0.001735026,576.360279,
23,47104,49152,2048,1.068117914,1.114557823,0,-17.376755,0.962039,1,,13.703540,0.001573774,635.415260,
24,49152,51200,2048,1.114557823,1.160997732,0,-18.879088,0.944735,1,,12.305894,0.001541363,648.776412,
25,51200,53248,2048,1.160997732,1.207437642,0,-16.073510,0.940913,1,,12.678348,0.001719529,581.554463,
26,53248,55296,2048,1.207437642,1.253877551,0,-14.919934,0.962125,1,,11.538184,0.001691242,591.281395,
27,55296,57344,2048,1.253877551,1.300317460,0,-17.768691,0.975612,1,,13.318687,0.001739989,574.716212,
28,57344,59392,2048,1.300317460,1.346757370,0,-18.031100,0.977144,1,,12.136261,0.001735761,576.116136,
29,59392,61440,2048,1.346757370,1.393197279,0,-14.754312,0.971018,1,,12.943538,0.001554572,643.263713,
30,61440,63488,2048,1.393197279,1.439637188,0,-16.748149,0.971818,1,,13.279027,0.001514329,660.358460,
31,63488,65536,2048,1.439637188,1.486077098,0,-17.600238,0.971183,1,,12.994045,0.001611640,620.486104,
32,65536,67584,2048,1.486077098,1.532517007,0,-24.531308,0.972690,1,,12.358237,0.001699544,588.392956,
33,67584,69632,2048,1.532517007,1.578956916,0,-28.483542,0.949847,1,,11.670775,0.001642186,608.944291,
34,69632,71680,2048,1.578956916,1.625396825,0,-34.316303,0.912575,1,,8.592653,0.001682103,594.493955,
35,71680,73728,2048,1.625396825,1.671836735,0,-28.844521,0.798634,1,,5.004950,0.001409721,709.360428,
36,73728,75776,2048,1.671836735,1.718276644,0,-24.940261,0.832372,1,,5.075852,0.002179126,458.899583,
37,75776,77824,2048,1.718276644,1.764716553,0,-20.828200,0.956166,1,,7.379276,0.002285456,437.549464,
38,77824,79872,2048,1.764716553,1.811156463,0,-17.874380,0.951669,1,,9.418094,0.002348789,425.751249,
39,79872,81920,2048,1.811156463,1.857596372,0,-20.494447,0.853377,1,,10.638373,0.002382076,419.801866,
40,81920,83968,2048,1.857596372,1.904036281,0,-16.632329,0.925824,1,,10.320496,0.002416097,413.890646,
41,83968,86016,2048,1.904036281,1.950476190,0,-16.461226,0.861191,1,,10.027811,0.002197601,455.041683,
42,86016,88064,2048,1.950476190,1.996916100,0,-16.578528,0.878036,1,,10.925915,0.002237927,446.842002,
43,88064,90112,2048,1.996916100,2.043356009,0,-13.859208,0.850613,1,,8.927588,0.002366906,422.492455,
44,90112,92160,2048,2.043356009,2.089795918,0,-15.144621,0.961052,1,,10.518221,0.002225965,449.243394,
45,92160,94208,2048,2.089795918,2.136235828,0,-20.388667,0.885910,1,,10.170780,0.002211102,452.263107,
46,94208,96256,2048,2.136235828,2.182675737,0,-16.012713,0.933740,1,,10.767835,0.002140551,467.169497,
