frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-38.143692,0.509353,1,,5.751457,0.001304501,766.576511,
1,2048,4096,2048,0.046439909,0.092879819,0,-36.098537,0.342481,1,,1.944606,0.001756513,569.309757,
2,4096,6144,2048,0.092879819,0.139319728,0,-10.946770,0.982571,1,,8.109477,0.001874855,533.374553,
3,6144,8192,2048,0.139319728,0.185759637,0,-15.428563,0.960979,1,,11.384978,0.001793395,557.601523,
4,8192,10240,2048,0.185759637,0.232199546,0,-17.388923,0.988963,1,,10.771255,0.001504835,664.524477,
5,10240,12288,2048,0.232199546,0.278639456,0,-16.157620,0.980190,1,,11.176614,0.001455135,687.221592,
6,12288,14336,2048,0.278639456,0.325079365,0,-16.440971,0.972053,1,,10.010335,0.001572827,635.797663,
7,14336,16384,2048,0.325079365,0.371519274,0,-15.546020,0.937657,1,,12.323443,0.001493663,669.494847,
8,16384,18432,2048,0.371519274,0.417959184,0,-16.208181,0.927812,1,,14.076380,0.001463837,683.136051,
9,18432,20480,2048,0.417959184,0.464399093,0,-14.230150,0.964862,1,,9.905725,0.001661983,601.690971,
10,20480,22528,2048,0.464399093,0.510839002,0,-17.801685,0.961218,1,,13.646280,0.001762372,567.417104,
11,22528,24576,2048,0.510839002,0.557278912,0,-18.346058,0.922708,1,,12.545049,0.001621027,616.892864,
12,24576,26624,2048,0.557278912,0.603718821,0,-15.846434,0.925796,1,,13.920203,0.001494388,669.170331,
13,26624,28672,2048,0.603718821,0.650158730,0,-18.554197,0.963628,1,,12.452612,0.001612802,620.038831,
14,28672,30720,2048,0.650158730,0.696598639,0,-15.579923,0.977825,1,,13.984346,0.001589064,629.301194,
15,30720,32768,2048,0.696598639,0.743038549,0,-16.159490,0.950527,1,,12.786539,0.001590613,628.688263,
16,32768,34816,2048,0.743038549,0.789478458,0,-16.700883,0.943131,1,,13.108329,0.001413799,707.314277,
17,34816,36864,2048,0.789478458,0.835918367,0,-16.476789,0.978621,1,,13.726991,0.001594038,627.337439,
18,36864,38912,2048,0.835918367,0.882358277,0,-14.288286,0.973279,1,,13.948617,0.001474793,678.061132,
19,38912,40960,2048,0.882358277,0.928798186,0,-16.733941,0.975824,1,,14.958885,0.001675727,596.756093,
20,40960,43008,2048,0.928798186,0.975238095,0,-15.461992,0.947618,1,,15.122596,0.001634114,611.952340,
21,43008,45056,2048,0.975238095,1.021678005,0,-17.536658,0.949134,1,,13.160231,0.001672019,598.079223,
22,45056,47104,2048,1.021678005,1.068117914,0,-15.808862,0.871455,1,,12.725082,0.001602285,624.108503,
23,47104,49152,2048,1.068117914,1.114557823,0,-18.303842,0.905258,1,,14.101215,0.001411693,708.369149,
24,49152,51200,2048,1.114557823,1.160997732,0,-17.135427,0.931749,1,,10.453144,0.001634196,611.921788,
25,51200,53248,2048,1.160997732,1.207437642,0,-16.593509,0.893509,1,,14.847361,0.001417326,705.554151,
26,53248,55296,2048,1.207437642,1.253877551,0,-15.567669,0.890546,1,,13.392140,0.001645335,607.778886,
27,55296,57344,2048,1.253877551,1.300317460,0,-17.833143,0.876100,1,,13.632442,0.001551945,644.352820,
28,57344,59392,2048,1.300317460,1.346757370,0,-15.655264,0.953584,1,,13.377328,0.001393735,717.496577,
29,59392,61440,2048,1.346757370,1.393197279,0,-15.916908,0.973664,1,,12.611441,0.001372472,728.612337,
30,61440,63488,2048,1.393197279,1.439637188,0,-19.146377,0.960213,1,,12.641461,0.001680980,594.891076,
31,63488,65536,2048,1.439637188,1.486077098,0,-23.504455,0.947952,1,,12.196396,0.001394216,717.248960,
32,65536,67584,2048,1.486077098,1.532517007,0,-24.126994,0.962838,1,,13.334333,0.001711014,584.448675,
33,67584,69632,2048,1.532517007,1.578956916,0,-29.504159,0.937186,1,,11.821913,0.001692634,590.795225,
34,69632,71680,2048,1.578956916,1.625396825,0,-33.185112,0.942780,1,,12.404821,0.001703521,587.019401,
35,71680,73728,2048,1.625396825,1.671836735,0,-27.216980,0.875354,1,,6.071412,0.002521034,396.662708,
36,73728,75776,2048,1.671836735,1.718276644,0,-20.954953,0.945681,1,,5.340572,0.002230035,448.423453,
37,75776,77824,2048,1.718276644,1.764716553,0,-15.668836,0.967654,1,,8.867815,0.002289158,436.841753,
38,77824,79872,2048,1.764716553,1.811156463,0,-16.754408,0.899916,1,,10.858111,0.002307111,433.442530,
39,79872,81920,2048,1.811156463,1.857596372,0,-17.230564,0.890594,1,,11.405676,0.002301084,434.577754,
40,81920,83968,2048,1.857596372,1.904036281,0,-13.988300,0.950569,1,,9.488503,0.002284104,437.808363,
41,83968,86016,2048,1.904036281,1.950476190,0,-16.972354,0.902182,1,,10.390342,0.002267185,441.075587,
42,86016,88064,2048,1.950476190,1.996916100,0,-18.120885,0.904255,1,,10.621235,0.002533705,394.678908,
43,88064,90112,2048,1.996916100,2.043356009,0,-16.218258,0.885663,1,,10.169256,0.002256099,443.242899,
44,90112,92160,2048,2.043356009,2.089795918,0,-14.826391,0.946719,1,,11.519061,0.002254885,443.481685,
45,92160,94208,2048,2.089795918,2.136235828,0,-18.155987,0.840805,1,,10.845902,0.002288597,436.949019,
46,94208,96256,2048,2.136235828,2.182675737,0,-18.394802,0.814487,1,,11.570700,0.002299933,434.795230,
