frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-31.366615,0.573848,1,,2.439807,0.001092058,915.702361,
1,2048,4096,2048,0.046439909,0.092879819,0,-19.631815,0.824248,1,,4.721239,0.001759937,568.202082,
2,4096,6144,2048,0.092879819,0.139319728,0,-13.337951,0.988165,1,,9.250172,0.001580022,632.902596,
3,6144,8192,2048,0.139319728,0.185759637,0,-14.292898,0.987953,1,,10.209590,0.001394149,717.283553,
4,8192,10240,2048,0.185759637,0.232199546,0,-14.239588,0.986268,1,,12.683169,0.001392540,718.112237,
5,10240,12288,2048,0.232199546,0.278639456,0,-13.019350,0.991778,1,,14.183814,0.001780100,561.766258,
6,12288,14336,2048,0.278639456,0.325079365,0,-18.057615,0.982703,1,,14.799028,0.001445719,691.697249,
7,14336,16384,2048,0.325079365,0.371519274,0,-13.902730,0.974754,1,,14.762466,0.001392504,718.130602,
8,16384,18432,2048,0.371519274,0.417959184,0,-15.416577,0.983640,1,,16.168876,0.001412200,708.115142,
9,18432,20480,2048,0.417959184,0.464399093,0,-19.784582,0.956221,1,,14.554666,0.001576667,634.249428,
10,20480,22528,2048,0.464399093,0.510839002,0,-13.838507,0.963421,1,,14.615953,0.001654027,604.584986,
11,22528,24576,2048,0.510839002,0.557278912,0,-16.662370,0.970241,1,,15.188958,0.001713185,583.708191,
12,24576,26624,2048,0.557278912,0.603718821,0,-18.055122,0.936518,1,,13.271452,0.001714677,583.200191,
13,26624,28672,2048,0.603718821,0.650158730,0,-14.334694,0.947644,1,,13.123415,0.001426873,700.833454,
14,28672,30720,2048,0.650158730,0.696598639,0,-15.788729,0.959270,1,,13.802771,0.001706401,586.028845,
15,30720,32768,2048,0.696598639,0.743038549,0,-17.739310,0.943127,1,,13.281811,0.001394082,717.317823,
16,32768,34816,2048,0.743038549,0.789478458,0,-15.126610,0.957193,1,,13.233139,0.001734789,576.439035,
17,34816,36864,2048,0.789478458,0.835918367,0,-17.040694,0.968306,1,,14.844603,0.001699935,588.257678,
18,36864,38912,2048,0.835918367,0.882358277,0,-17.239109,0.957009,1,,14.008554,0.001571876,636.182379,
19,38912,40960,2048,0.882358277,0.928798186,0,-17.223199,0.959483,1,,14.081718,0.001696231,589.542284,
20,40960,43008,2048,0.928798186,0.975238095,0,-16.471499,0.947850,1,,12.173320,0.001689527,591.881786,
21,43008,45056,2048,0.975238095,1.021678005,0,-15.288156,0.977888,1,,14.006371,0.001561865,640.260144,
22,45056,47104,2048,1.021678005,1.068117914,0,-16.408093,0.978068,1,,14.848416,0.001583879,631.361356,
23,47104,49152,2048,1.068117914,1.114557823,0,-15.491726,0.971354,1,,15.354299,0.001449685,689.804884,
24,49152,51200,2048,1.114557823,1.160997732,0,-15.604571,0.981775,1,,15.770081,0.001377418,725.996271,
25,51200,53248,2048,1.160997732,1.207437642,0,-16.960604,0.976591,1,,14.871558,0.001444976,692.052804,
26,53248,55296,2048,1.207437642,1.253877551,0,-17.540392,0.978687,1,,16.927561,0.001348863,741.365231,
27,55296,57344,2048,1.253877551,1.300317460,0,-17.764979,0.972247,1,,16.062855,0.001365812,732.165285,
28,57344,59392,2048,1.300317460,1.346757370,0,-21.369686,0.950123,1,,14.480673,0.001679278,595.494166,
29,59392,61440,2048,1.346757370,1.393197279,0,-20.092344,0.928382,1,,13.006620,0.001656732,603.598054,
30,61440,63488,2048,1.393197279,1.439637188,0,-21.374216,0.915908,1,,11.366837,0.001394231,717.241323,
31,63488,65536,2048,1.439637188,1.486077098,0,-22.579869,0.932210,1,,11.826862,0.001715231,583.011866,
32,65536,67584,2048,1.486077098,1.532517007,0,-25.549211,0.928350,1,,6.322142,0.001405914,711.281048,
33,67584,69632,2048,1.532517007,1.578956916,0,-27.349188,0.576812,1,,7.567667,0.001372270,728.719377,
34,69632,71680,2048,1.578956916,1.625396825,0,-24.572090,0.732532,1,,3.813319,0.001397524,715.551095,
