frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-41.917012,0.921574,1,,7.675907,0.001697465,589.113645,
1,2048,4096,2048,0.046439909,0.092879819,0,-27.772146,0.980262,1,,11.231796,0.001514587,660.246029,
2,4096,6144,2048,0.092879819,0.139319728,0,-21.035891,0.989800,1,,10.466797,0.001712504,583.940375,
3,6144,8192,2048,0.139319728,0.185759637,0,-18.879967,0.989683,1,,11.280551,0.001539239,649.671565,
4,8192,10240,2048,0.185759637,0.232199546,0,-21.137613,0.981952,1,,9.548226,0.001485095,673.357480,
5,10240,12288,2048,0.232199546,0.278639456,0,-18.828568,0.983026,1,,11.238383,0.001706037,586.153900,
6,12288,14336,2048,0.278639456,0.325079365,0,-16.765138,0.986420,1,,10.765814,0.001611034,620.719528,
7,14336,16384,2048,0.325079365,0.371519274,0,-17.252317,0.985184,1,,12.242282,0.001733318,576.928080,
8,16384,18432,2048,0.371519274,0.417959184,0,-19.265317,0.958227,1,,12.571077,0.001687302,592.662259,
9,18432,20480,2048,0.417959184,0.464399093,0,-20.280413,0.969492,1,,13.260599,0.001722971,580.392954,
10,20480,22528,2048,0.464399093,0.510839002,0,-18.990489,0.981452,1,,14.036652,0.001498092,667.515589,
11,22528,24576,2048,0.510839002,0.557278912,0,-17.262562,0.973961,1,,12.766075,0.001608134,621.838577,
12,24576,26624,2048,0.557278912,0.603718821,0,-17.780787,0.971059,1,,11.107488,0.001719308,581.629365,
13,26624,28672,2048,0.603718821,0.650158730,0,-20.014887,0.943774,1,,13.571028,0.001631425,612.961105,
14,28672,30720,2048,0.650158730,0.696598639,0,-18.172159,0.971854,1,,13.238877,0.001474724,678.092828,
15,30720,32768,2048,0.696598639,0.743038549,0,-20.391799,0.906331,1,,13.185429,0.001413396,707.515579,
16,32768,34816,2048,0.743038549,0.789478458,0,-19.485164,0.963139,1,,13.303017,0.001590322,628.803323,
17,34816,36864,2048,0.789478458,0.835918367,0,-19.249495,0.963139,1,,11.813748,0.001628892,613.914363,
18,36864,38912,2048,0.835918367,0.882358277,0,-19.577538,0.952384,1,,14.307540,0.001651732,605.425165,
19,38912,40960,2048,0.882358277,0.928798186,0,-17.456039,0.975990,1,,12.743503,0.001394948,716.872820,
20,40960,43008,2048,0.928798186,0.975238095,0,-21.306538,0.949097,1,,13.247525,0.001695352,589.848070,
21,43008,45056,2048,0.975238095,1.021678005,0,-19.017440,0.955800,1,,12.039669,0.001688650,592.189006,
22,45056,47104,2048,1.021678005,1.068117914,0,-23.170345,0.938793,1,,13.428167,0.001747400,572.278691,
23,47104,49152,2048,1.068117914,1.114557823,0,-19.515938,0.936236,1,,14.444025,0.001660270,602.311790,
24,49152,51200,2048,1.114557823,1.160997732,0,-18.189892,0.953256,1,,12.419205,0.001461752,684.110428,
25,51200,53248,2048,1.160997732,1.207437642,0,-20.707987,0.963921,1,,14.303867,0.001561188,640.538045,
26,53248,55296,2048,1.207437642,1.253877551,0,-20.948877,0.959208,1,,13.322197,0.001676895,596.340367,
27,55296,57344,2048,1.253877551,1.300317460,0,-18.346313,0.986100,1,,13.419573,0.001568916,637.382841,
28,57344,59392,2048,1.300317460,1.346757370,0,-20.398025,0.977832,1,,14.065003,0.001421633,703.416438,
29,59392,61440,2048,1.346757370,1.393197279,0,-19.453113,0.971362,1,,12.856508,0.001502080,665.743553,
30,61440,63488,2048,1.393197279,1.439637188,0,-22.465407,0.959987,1,,12.911062,0.001456317,686.663482,
31,63488,65536,2048,1.439637188,1.486077098,0,-21.319861,0.952673,1,,13.646910,0.001457881,685.927125,
32,65536,67584,2048,1.486077098,1.532517007,0,-20.072992,0.935080,1,,12.476466,0.001744573,573.206057,
33,67584,69632,2048,1.532517007,1.578956916,0,-22.933361,0.914663,1,,12.262597,0.001580757,632.608309,
34,69632,71680,2048,1.578956916,1.625396825,0,-22.554805,0.864194,1,,13.752567,0.001655041,604.214529,
35,71680,73728,2048,1.625396825,1.671836735,0,-23.877505,0.828766,1,,10.701448,0.001660960,602.061529,
36,73728,75776,2048,1.671836735,1.718276644,0,-30.753007,0.771980,1,,10.978702,0.001530389,653.428771,
37,75776,77824,2048,1.718276644,1.764716553,0,-32.205380,0.868104,1,,10.713215,0.001628228,614.164636,
38,77824,79872,2048,1.764716553,1.811156463,0,-37.744518,0.773539,1,,10.716321,0.001608483,621.703669,
39,79872,81920,2048,1.811156463,1.857596372,0,-42.053351,0.898097,1,,9.710359,0.001587684,629.848446,
40,81920,83968,2048,1.857596372,1.904036281,0,-48.395399,0.796983,1,,6.185982,0.001416382,706.024260,
41,83968,86016,2048,1.904036281,1.950476190,0,-45.410504,0.809550,1,,4.373653,0.001724845,579.762301,
42,86016,88064,2048,1.950476190,1.996916100,0,-45.094470,0.918363,1,,5.562352,0.002376876,420.720363,
43,88064,90112,2048,1.996916100,2.043356009,0,-43.132204,0.942702,1,,5.541967,0.002495767,400.678388,
44,90112,92160,2048,2.043356009,2.089795918,0,-41.461443,0.969596,1,,7.631074,0.002403414,416.074824,
45,92160,94208,2048,2.089795918,2.136235828,0,-39.445443,0.973973,1,,8.867724,0.002483462,402.663733,
46,94208,96256,2048,2.136235828,2.182675737,0,-35.728915,0.977798,1,,11.370328,0.002383173,419.608707,
47,96256,98304,2048,2.182675737,2.229115646,0,-35.622945,0.871627,1,,9.571345,0.002226691,449.096900,
48,98304,100352,2048,2.229115646,2.275555556,0,-35.649350,0.918576,1,,9.931514,0.002507221,398.847961,
49,100352,102400,2048,2.275555556,2.321995465,0,-33.303255,0.934355,1,,10.937418,0.002417424,413.663402,
50,102400,104448,2048,2.321995465,2.368435374,0,-35.511040,0.929763,1,,11.250607,0.002393156,417.858214,
51,104448,106496,2048,2.368435374,2.414875283,0,-35.231696,0.968037,1,,11.858781,0.002262002,442.086208,
52,106496,108544,2048,2.414875283,2.461315193,0,-33.428761,0.944931,1,,12.221019,0.002385631,419.176292,
