frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-24.587417,0.936002,1,,4.279591,0.001162379,860.304461,
1,2048,4096,2048,0.046439909,0.092879819,0,-23.945927,0.948648,1,,4.356484,0.001020408,980.000000,
2,4096,6144,2048,0.092879819,0.139319728,0,-23.654672,0.941477,1,,4.006375,0.001020408,980.000000,
3,6144,8192,2048,0.139319728,0.185759637,0,-24.634266,0.960691,1,,4.163835,0.001021566,978.889312,
4,8192,10240,2048,0.185759637,0.232199546,0,-22.883242,0.782550,1,,4.151827,0.001653901,604.631051,
5,10240,12288,2048,0.232199546,0.278639456,0,-15.760753,0.975782,1,,8.819714,0.001740792,574.451206,
6,12288,14336,2048,0.278639456,0.325079365,0,-15.760970,0.973744,1,,8.440871,0.001819856,549.494151,
7,14336,16384,2048,0.325079365,0.371519274,0,-14.146035,0.977000,1,,8.391331,0.001828199,546.986344,
8,16384,18432,2048,0.371519274,0.417959184,0,-15.502990,0.980647,1,,9.773589,0.001662793,601.397876,
9,18432,20480,2048,0.417959184,0.464399093,0,-16.862768,0.980349,1,,10.287502,0.001766113,566.215255,
10,20480,22528,2048,0.464399093,0.510839002,0,-16.703057,0.982630,1,,9.613277,0.001547299,646.287419,
11,22528,24576,2048,0.510839002,0.557278912,0,-19.771279,0.983416,1,,9.185219,0.001439887,694.499173,
12,24576,26624,2048,0.557278912,0.603718821,0,-15.874898,0.985641,1,,10.915203,0.001809925,552.509030,
13,26624,28672,2048,0.603718821,0.650158730,0,-16.642218,0.964292,1,,10.445982,0.001521358,657.307593,
14,28672,30720,2048,0.650158730,0.696598639,0,-17.245252,0.985945,1,,10.997291,0.001793815,557.471188,
15,30720,32768,2048,0.696598639,0.743038549,0,-18.046325,0.986222,1,,10.576877,0.001779746,561.878010,
16,32768,34816,2048,0.743038549,0.789478458,0,-18.736476,0.979780,1,,10.463417,0.001780781,561.551331,
17,34816,36864,2048,0.789478458,0.835918367,0,-16.295624,0.974532,1,,12.656384,0.001641981,609.020614,
18,36864,38912,2048,0.835918367,0.882358277,0,-15.590580,0.968228,1,,11.401202,0.001676820,596.367066,
19,38912,40960,2048,0.882358277,0.928798186,0,-19.431874,0.911868,1,,10.843176,0.001716720,582.506112,
20,40960,43008,2048,0.928798186,0.975238095,0,-20.517506,0.906773,1,,11.102219,0.001770342,564.862485,
21,43008,45056,2048,0.975238095,1.021678005,0,-15.418817,0.978697,1,,11.098986,0.001554590,643.256570,
22,45056,47104,2048,1.021678005,1.068117914,0,-14.359597,0.988419,1,,11.789368,0.001439448,694.710798,
23,47104,49152,2048,1.068117914,1.114557823,0,-20.601104,0.974132,1,,11.349894,0.001763364,567.097865,
24,49152,51200,2048,1.114557823,1.160997732,0,-14.729789,0.989471,1,,10.519245,0.001777215,562.678213,
25,51200,53248,2048,1.160997732,1.207437642,0,-16.085545,0.988647,1,,10.795561,0.001770706,564.746486,
26,53248,55296,2048,1.207437642,1.253877551,0,-17.858377,0.985495,1,,10.290196,0.001396087,716.287866,
27,55296,57344,2048,1.253877551,1.300317460,0,-16.706995,0.989847,1,,11.081865,0.001761712,567.629625,
28,57344,59392,2048,1.300317460,1.346757370,0,-23.871310,0.977280,1,,10.879304,0.001488633,671.757451,
29,59392,61440,2048,1.346757370,1.393197279,0,-23.853297,0.972488,1,,9.890805,0.001777832,562.482856,
30,61440,63488,2048,1.393197279,1.439637188,0,-29.531283,0.930894,1,,9.114107,0.001457953,685.893044,
31,63488,65536,2048,1.439637188,1.486077098,0,-34.997213,0.850424,1,,9.096800,0.001436817,695.982686,
32,65536,67584,2048,1.486077098,1.532517007,0,-35.618648,0.801922,1,,3.936807,0.001461944,684.020897,
33,67584,69632,2048,1.532517007,1.578956916,0,-35.370318,0.845368,1,,4.516581,0.001493172,669.715432,
34,69632,71680,2048,1.578956916,1.625396825,0,-34.862711,0.924929,1,,3.063472,0.001010168,989.934075,
35,71680,73728,2048,1.625396825,1.671836735,0,-30.849651,0.918110,1,,4.790506,0.002161449,462.652532,
36,73728,75776,2048,1.671836735,1.718276644,0,-31.937356,0.877263,1,,6.323932,0.002381502,419.903089,
37,75776,77824,2048,1.718276644,1.764716553,0,-30.745452,0.873780,1,,7.233153,0.002049913,487.825508,
38,77824,79872,2048,1.764716553,1.811156463,0,-31.665543,0.856134,1,,7.412914,0.002051309,487.493559,
39,79872,81920,2048,1.811156463,1.857596372,0,-28.897382,0.884322,1,,8.120315,0.002408467,415.201872,
40,81920,83968,2048,1.857596372,1.904036281,0,-28.727067,0.842328,1,,9.990520,0.002216912,451.077926,
41,83968,86016,2048,1.904036281,1.950476190,0,-24.490697,0.938132,1,,8.099186,0.002150381,465.033837,
42,86016,88064,2048,1.950476190,1.996916100,0,-26.936814,0.889882,1,,8.849941,0.002071646,482.707909,
43,88064,90112,2048,1.996916100,2.043356009,0,-23.282175,0.965533,1,,8.670367,0.002107011,474.606034,
44,90112,92160,2048,2.043356009,2.089795918,0,-26.528343,0.881037,1,,8.109664,0.002256359,443.191926,
45,92160,94208,2048,2.089795918,2.136235828,0,-28.058385,0.872649,1,,8.634911,0.002203049,453.916300,
46,94208,96256,2048,2.136235828,2.182675737,0,-30.688397,0.881775,1,,10.858455,0.002170457,460.732493,
