frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-13.814413,0.658434,1,,2.066138,0.001506514,663.783966,
1,2048,4096,2048,0.046439909,0.092879819,0,-12.888330,0.746487,1,,3.873614,0.001700192,588.168785,
2,4096,6144,2048,0.092879819,0.139319728,0,-15.283568,0.908181,1,,1.870204,0.001731430,577.557265,
3,6144,8192,2048,0.139319728,0.185759637,0,-15.340357,0.961082,1,,6.332868,0.001873315,533.813028,
4,8192,10240,2048,0.185759637,0.232199546,0,-13.659927,0.974404,1,,7.766204,0.001784524,560.373412,
5,10240,12288,2048,0.232199546,0.278639456,0,-14.725210,0.981586,1,,8.535993,0.002981361,335.417291,
6,12288,14336,2048,0.278639456,0.325079365,0,-16.816502,0.976254,1,,9.319047,0.002977954,335.800967,
7,14336,16384,2048,0.325079365,0.371519274,0,-13.633249,0.988718,1,,9.307422,0.002985379,334.965894,
8,16384,18432,2048,0.371519274,0.417959184,0,-12.987650,0.990073,1,,9.257481,0.001394391,717.159042,
9,18432,20480,2048,0.417959184,0.464399093,0,-15.995401,0.988002,1,,12.253289,0.001470377,680.097471,
10,20480,22528,2048,0.464399093,0.510839002,0,-14.869706,0.984696,1,,11.900869,0.001709146,585.087586,
11,22528,24576,2048,0.510839002,0.557278912,0,-14.698386,0.981051,1,,12.548266,0.001419356,704.545006,
12,24576,26624,2048,0.557278912,0.603718821,0,-15.794557,0.986796,1,,13.234913,0.001634192,611.923266,
13,26624,28672,2048,0.603718821,0.650158730,0,-14.935054,0.983688,1,,13.453236,0.001767605,565.737268,
14,28672,30720,2048,0.650158730,0.696598639,0,-14.859890,0.979140,1,,12.710187,0.001710391,584.661500,
15,30720,32768,2048,0.696598639,0.743038549,0,-16.052883,0.983892,1,,13.911764,0.001628659,614.002174,
16,32768,34816,2048,0.743038549,0.789478458,0,-15.143109,0.984699,1,,11.140327,0.001392376,718.196959,
17,34816,36864,2048,0.789478458,0.835918367,0,-14.691548,0.984731,1,,13.417315,0.001394277,717.217447,
18,36864,38912,2048,0.835918367,0.882358277,0,-18.307192,0.969064,1,,15.120444,0.001690625,591.497296,
19,38912,40960,2048,0.882358277,0.928798186,0,-13.293028,0.978785,1,,13.492934,0.001393013,717.868322,
20,40960,43008,2048,0.928798186,0.975238095,0,-16.576763,0.985669,1,,14.168802,0.001624494,615.576239,
21,43008,45056,2048,0.975238095,1.021678005,0,-14.801074,0.985934,1,,12.946451,0.001758049,568.812513,
22,45056,47104,2048,1.021678005,1.068117914,0,-15.421147,0.983331,1,,13.776588,0.001416528,705.951510,
23,47104,49152,2048,1.068117914,1.114557823,0,-17.025498,0.983121,1,,12.105068,0.001371470,729.144392,
24,49152,51200,2048,1.114557823,1.160997732,0,-14.556296,0.975381,1,,11.932045,0.001757459,569.003400,
25,51200,53248,2048,1.160997732,1.207437642,0,-16.641386,0.972125,1,,12.784723,0.001485577,673.138928,
26,53248,55296,2048,1.207437642,1.253877551,0,-18.153624,0.977423,1,,12.855130,0.001660998,602.047770,
27,55296,57344,2048,1.253877551,1.300317460,0,-18.560465,0.966705,1,,11.409199,0.001619067,617.639804,
28,57344,59392,2048,1.300317460,1.346757370,0,-22.178859,0.963195,1,,11.883547,0.001724811,579.773607,
29,59392,61440,2048,1.346757370,1.393197279,0,-19.300415,0.954647,1,,11.968285,0.001459428,685.199863,
30,61440,63488,2048,1.393197279,1.439637188,0,-22.746669,0.926281,1,,11.059874,0.001762435,567.396690,
31,63488,65536,2048,1.439637188,1.486077098,0,-26.392242,0.933175,1,,9.490096,0.001766696,566.028458,
32,65536,67584,2048,1.486077098,1.532517007,0,-27.908773,0.921584,1,,4.430821,0.001525184,655.658528,
33,67584,69632,2048,1.532517007,1.578956916,0,-24.050823,0.852181,1,,2.605046,0.001068499,935.892674,
34,69632,71680,2048,1.578956916,1.625396825,0,-18.043749,0.956045,1,,3.843896,0.002234871,447.453058,
35,71680,73728,2048,1.625396825,1.671836735,0,-17.136783,0.943321,1,,4.788582,0.002283284,437.965609,
36,73728,75776,2048,1.671836735,1.718276644,0,-12.497038,0.980795,1,,9.802593,0.002287524,437.153964,
37,75776,77824,2048,1.718276644,1.764716553,0,-14.384009,0.982971,1,,11.434400,0.002216041,451.255186,
38,77824,79872,2048,1.764716553,1.811156463,0,-14.807942,0.974025,1,,12.127610,0.002074540,482.034557,
39,79872,81920,2048,1.811156463,1.857596372,0,-14.006334,0.959387,1,,11.683091,0.002251221,444.203385,
40,81920,83968,2048,1.857596372,1.904036281,0,-13.203508,0.939825,1,,11.173373,0.002370237,421.898707,
41,83968,86016,2048,1.904036281,1.950476190,0,-16.229205,0.932464,1,,12.122515,0.002108453,474.281369,
42,86016,88064,2048,1.950476190,1.996916100,0,-17.562931,0.921302,1,,8.852143,0.002370570,421.839450,
43,88064,90112,2048,1.996916100,2.043356009,0,-16.394432,0.941615,1,,10.663073,0.002205603,453.390811,
44,90112,92160,2048,2.043356009,2.089795918,0,-15.949865,0.929065,1,,11.079809,0.002363508,423.099867,
