frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-23.030561,0.857777,1,,6.029971,0.002009184,497.714584,
1,2048,4096,2048,0.046439909,0.092879819,0,-13.887633,0.973836,1,,8.309310,0.001851029,540.240172,
2,4096,6144,2048,0.092879819,0.139319728,0,-15.329232,0.982246,1,,8.454321,0.001682754,594.264086,
3,6144,8192,2048,0.139319728,0.185759637,0,-14.673892,0.985873,1,,8.230390,0.001792727,557.809393,
4,8192,10240,2048,0.185759637,0.232199546,0,-12.266235,0.988330,1,,11.294921,0.001663099,601.287233,
5,10240,12288,2048,0.232199546,0.278639456,0,-16.283720,0.976054,1,,12.468328,0.001741851,574.101959,
6,12288,14336,2048,0.278639456,0.325079365,0,-14.830936,0.980770,1,,13.682547,0.001751242,571.023201,
7,14336,16384,2048,0.325079365,0.371519274,0,-15.517181,0.948585,1,,12.713638,0.001636286,611.140039,
8,16384,18432,2048,0.371519274,0.417959184,0,-16.471244,0.973314,1,,13.461067,0.001707064,585.801082,
9,18432,20480,2048,0.417959184,0.464399093,0,-17.385044,0.919601,1,,13.217742,0.001780473,561.648397,
10,20480,22528,2048,0.464399093,0.510839002,0,-17.518568,0.966662,1,,12.386905,0.001783357,560.740226,
11,22528,24576,2048,0.510839002,0.557278912,0,-18.593976,0.932979,1,,10.724733,0.001484722,673.526627,
12,24576,26624,2048,0.557278912,0.603718821,0,-17.066269,0.937284,1,,13.285127,0.001707601,585.616856,
13,26624,28672,2048,0.603718821,0.650158730,0,-17.778959,0.812923,1,,13.153251,0.001566289,638.451849,
14,28672,30720,2048,0.650158730,0.696598639,0,-17.188187,0.924934,1,,14.111782,0.001545548,647.019795,
15,30720,32768,2048,0.696598639,0.743038549,0,-16.469839,0.886348,1,,11.653110,0.001657483,603.324498,
16,32768,34816,2048,0.743038549,0.789478458,0,-16.696245,0.962354,1,,11.911879,0.001465523,682.350063,
17,34816,36864,2048,0.789478458,0.835918367,0,-18.765862,0.910732,1,,13.363170,0.001567925,637.785669,
18,36864,38912,2048,0.835918367,0.882358277,0,-18.001561,0.951641,1,,14.175793,0.001564839,639.043566,
19,38912,40960,2048,0.882358277,0.928798186,0,-16.450384,0.934235,1,,12.792931,0.001695618,589.755342,
20,40960,43008,2048,0.928798186,0.975238095,0,-16.353030,0.964395,1,,12.512426,0.001609546,621.293399,
21,43008,45056,2048,0.975238095,1.021678005,0,-17.659380,0.959571,1,,14.483841,0.001461912,684.035613,
22,45056,47104,2048,1.021678005,1.068117914,0,-20.837169,0.960643,1,,15.050321,0.001504024,664.883024,
23,47104,49152,2048,1.068117914,1.114557823,0,-16.364362,0.977168,1,,15.220199,0.001522485,656.820977,
24,49152,51200,2048,1.114557823,1.160997732,0,-17.500096,0.979452,1,,14.602012,0.001759306,568.405890,
25,51200,53248,2048,1.160997732,1.207437642,0,-22.482483,0.967976,1,,14.210334,0.001760757,567.937587,
26,53248,55296,2048,1.207437642,1.253877551,0,-25.172031,0.953136,1,,13.326165,0.001497207,667.910351,
27,55296,57344,2048,1.253877551,1.300317460,0,-25.389567,0.971611,1,,11.752550,0.001507646,663.285507,
28,57344,59392,2048,1.300317460,1.346757370,0,-28.952454,0.956459,1,,6.973473,0.001443803,692.615354,
29,59392,61440,2048,1.346757370,1.393197279,0,-22.285332,0.905301,1,,5.793332,0.002357757,424.131971,
30,61440,63488,2048,1.393197279,1.439637188,0,-20.211381,0.932349,1,,5.341471,0.002279092,438.771275,
31,63488,65536,2048,1.439637188,1.486077098,0,-18.154205,0.970200,1,,7.626898,0.002305060,433.828167,
32,65536,67584,2048,1.486077098,1.532517007,0,-13.252956,0.978917,1,,10.431456,0.002328247,429.507635,
33,67584,69632,2048,1.532517007,1.578956916,0,-15.190809,0.979129,1,,9.518366,0.002149681,465.185236,
34,69632,71680,2048,1.578956916,1.625396825,0,-13.561393,0.979914,1,,10.324460,0.002251455,444.157165,
35,71680,73728,2048,1.625396825,1.671836735,0,-17.013339,0.963693,1,,11.169455,0.002129320,469.633459,
36,73728,75776,2048,1.671836735,1.718276644,0,-14.823945,0.960656,1,,10.887597,0.002375850,420.901955,
37,75776,77824,2048,1.718276644,1.764716553,0,-15.741952,0.942224,1,,10.356293,0.002421324,412.997138,
38,77824,79872,2048,1.764716553,1.811156463,0,-16.715101,0.829386,1,,9.566556,0.002127874,469.952562,
39,79872,81920,2048,1.811156463,1.857596372,0,-16.680868,0.947077,1,,10.267429,0.002326447,429.840094,
40,81920,83968,2048,1.857596372,1.904036281,0,-16.463720,0.871797,1,,8.750462,0.002131915,469.061944,
41,83968,86016,2048,1.904036281,1.950476190,0,-15.540695,0.961393,1,,10.909295,0.002127613,470.010246,
