frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-26.453094,0.526655,1,,2.270827,0.001092053,915.706700,
1,2048,4096,2048,0.046439909,0.092879819,0,-22.033463,0.440179,1,,3.455499,0.001717818,582.133721,
2,4096,6144,2048,0.092879819,0.139319728,0,-26.041823,0.270204,0,low_periodicity,3.517516,0.001383718,722.690592,
3,6144,8192,2048,0.139319728,0.185759637,0,-13.765552,0.977284,1,,6.836108,0.001555642,642.821264,
4,8192,10240,2048,0.185759637,0.232199546,0,-11.681300,0.990193,1,,6.967169,0.001668508,599.337756,
5,10240,12288,2048,0.232199546,0.278639456,0,-13.441059,0.990779,1,,8.141595,0.001689059,592.045524,
6,12288,14336,2048,0.278639456,0.325079365,0,-13.022227,0.990638,1,,8.106117,0.001758678,568.609051,
7,14336,16384,2048,0.325079365,0.371519274,0,-12.256786,0.990220,1,,9.480560,0.001642621,608.783289,
8,16384,18432,2048,0.371519274,0.417959184,0,-13.291317,0.986399,1,,12.177974,0.001380726,724.256814,
9,18432,20480,2048,0.417959184,0.464399093,0,-19.887798,0.944626,1,,11.934155,0.001695088,589.939844,
10,20480,22528,2048,0.464399093,0.510839002,0,-13.955567,0.976535,1,,11.735338,0.001442906,693.045651,
11,22528,24576,2048,0.510839002,0.557278912,0,-13.335010,0.982846,1,,11.419838,0.001617001,618.428879,
12,24576,26624,2048,0.557278912,0.603718821,0,-15.409257,0.982218,1,,12.948135,0.001422636,702.920738,
13,26624,28672,2048,0.603718821,0.650158730,0,-17.380362,0.920980,1,,12.741649,0.001697649,589.049770,
14,28672,30720,2048,0.650158730,0.696598639,0,-14.112286,0.968116,1,,11.910972,0.001460595,684.652495,
15,30720,32768,2048,0.696598639,0.743038549,0,-13.192146,0.989002,1,,8.770663,0.001430933,698.844951,
16,32768,34816,2048,0.743038549,0.789478458,0,-14.751701,0.977871,1,,12.442863,0.001430201,699.202302,
17,34816,36864,2048,0.789478458,0.835918367,0,-13.161950,0.987609,1,,11.061530,0.001391861,718.462327,
18,36864,38912,2048,0.835918367,0.882358277,0,-14.094404,0.987520,1,,12.977463,0.001422362,703.055753,
19,38912,40960,2048,0.882358277,0.928798186,0,-13.408221,0.990370,1,,9.548579,0.001383959,722.564853,
20,40960,43008,2048,0.928798186,0.975238095,0,-16.360084,0.961972,1,,14.394956,0.001416371,706.029456,
21,43008,45056,2048,0.975238095,1.021678005,0,-16.969874,0.957294,1,,14.323785,0.001417218,705.607540,
22,45056,47104,2048,1.021678005,1.068117914,0,-14.892585,0.986413,1,,13.729311,0.001735036,576.356996,
23,47104,49152,2048,1.068117914,1.114557823,0,-12.717714,0.988347,1,,11.753568,0.001498442,667.359755,
24,49152,51200,2048,1.114557823,1.160997732,0,-18.039359,0.975188,1,,14.050177,0.001624412,615.607359,
25,51200,53248,2048,1.160997732,1.207437642,0,-14.948266,0.963152,1,,13.703768,0.001438288,695.270827,
26,53248,55296,2048,1.207437642,1.253877551,0,-15.853011,0.978146,1,,13.359308,0.001449985,689.662118,
27,55296,57344,2048,1.253877551,1.300317460,0,-19.238956,0.984366,1,,11.979797,0.001603879,623.488332,
28,57344,59392,2048,1.300317460,1.346757370,0,-22.281335,0.973652,1,,12.911361,0.001603571,623.608213,
29,59392,61440,2048,1.346757370,1.393197279,0,-26.739436,0.975597,1,,12.107494,0.001438306,695.262487,
30,61440,63488,2048,1.393197279,1.439637188,0,-26.979574,0.954182,1,,8.877398,0.001542821,648.163256,
31,63488,65536,2048,1.439637188,1.486077098,0,-26.308877,0.971071,1,,6.234526,0.001769124,565.251386,
32,65536,67584,2048,1.486077098,1.532517007,0,-29.163444,0.704619,1,,3.397110,0.001690288,591.615118,
33,67584,69632,2048,1.532517007,1.578956916,0,-24.835868,0.840833,1,,4.470251,0.002039875,490.226098,
34,69632,71680,2048,1.578956916,1.625396825,0,-19.829255,0.935624,1,,10.066166,0.002176783,459.393497,
35,71680,73728,2048,1.625396825,1.671836735,0,-20.658003,0.847281,1,,9.890511,0.002377110,420.678910,
36,73728,75776,2048,1.671836735,1.718276644,0,-17.516772,0.920787,1,,13.090220,0.002399559,416.743195,
37,75776,77824,2048,1.718276644,1.764716553,0,-18.174607,0.864405,1,,12.858135,0.002328966,429.375106,
38,77824,79872,2048,1.764716553,1.811156463,0,-16.120018,0.900604,1,,11.589019,0.002097118,476.844907,
39,79872,81920,2048,1.811156463,1.857596372,0,-18.008212,0.877288,1,,11.600922,0.002119050,471.909614,
40,81920,83968,2048,1.857596372,1.904036281,0,-16.098394,0.882619,1,,12.409316,0.002119414,471.828477,
41,83968,86016,2048,1.904036281,1.950476190,0,-18.427857,0.895935,1,,13.095425,0.002273513,439.848022,
42,86016,88064,2048,1.950476190,1.996916100,0,-16.187779,0.739333,1,,11.542856,0.002294080,435.904639,
43,88064,90112,2048,1.996916100,2.043356009,0,-17.969714,0.875131,1,,11.773871,0.002149372,465.252112,
44,90112,92160,2048,2.043356009,2.089795918,0,-18.598323,0.885751,1,,10.064108,0.002191556,456.296718,
