frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-34.848357,0.540263,1,,1.626771,0.002497990,400.321817,
1,2048,4096,2048,0.046439909,0.092879819,0,-34.468518,0.641203,1,,4.961063,0.008624974,115.942383,
2,4096,6144,2048,0.092879819,0.139319728,0,-34.900238,0.757933,1,,5.459214,0.008547446,116.994019,
3,6144,8192,2048,0.139319728,0.185759637,0,-36.044866,0.728377,1,,4.769888,0.003946990,253.357599,
4,8192,10240,2048,0.185759637,0.232199546,0,-28.938315,0.933344,1,,2.979331,0.001232009,811.682129,
5,10240,12288,2048,0.232199546,0.278639456,0,-29.191632,0.769615,1,,4.988838,0.003304408,302.626029,
6,12288,14336,2048,0.278639456,0.325079365,0,-22.786936,0.951900,1,,4.863332,0.003546910,281.935542,
7,14336,16384,2048,0.325079365,0.371519274,0,-18.197488,0.986039,1,,7.810625,0.001606841,622.339193,
8,16384,18432,2048,0.371519274,0.417959184,0,-15.124769,0.986698,1,,7.257839,0.001519338,658.181243,
9,18432,20480,2048,0.417959184,0.464399093,0,-13.663654,0.990774,1,,7.176530,0.001550246,645.058994,
10,20480,22528,2048,0.464399093,0.510839002,0,-12.820272,0.990864,1,,7.741104,0.001413430,707.498557,
11,22528,24576,2048,0.510839002,0.557278912,0,-11.941635,0.989895,1,,6.821467,0.001804985,554.021276,
12,24576,26624,2048,0.557278912,0.603718821,0,-12.467853,0.988778,1,,9.145075,0.001428701,699.936548,
13,26624,28672,2048,0.603718821,0.650158730,0,-13.211869,0.988561,1,,7.329540,0.001451862,688.770581,
14,28672,30720,2048,0.650158730,0.696598639,0,-16.604758,0.991360,1,,10.816569,0.003366590,297.036440,
15,30720,32768,2048,0.696598639,0.743038549,0,-14.190759,0.990206,1,,9.127424,0.003392925,294.730959,
16,32768,34816,2048,0.743038549,0.789478458,0,-12.953523,0.990895,1,,9.130953,0.001713433,583.623711,
17,34816,36864,2048,0.789478458,0.835918367,0,-12.835272,0.989731,1,,8.717390,0.001413847,707.289860,
18,36864,38912,2048,0.835918367,0.882358277,0,-13.562412,0.989150,1,,9.002927,0.003047734,328.112620,
19,38912,40960,2048,0.882358277,0.928798186,0,-14.203682,0.990013,1,,9.722641,0.001468953,680.757195,
20,40960,43008,2048,0.928798186,0.975238095,0,-14.898547,0.988417,1,,9.842097,0.001417103,705.665128,
21,43008,45056,2048,0.975238095,1.021678005,0,-16.949839,0.989024,1,,10.338617,0.001437796,695.508754,
22,45056,47104,2048,1.021678005,1.068117914,0,-18.472530,0.991791,1,,9.411733,0.001537756,650.298308,
23,47104,49152,2048,1.068117914,1.114557823,0,-16.771764,0.989116,1,,9.249956,0.001541549,648.698370,
24,49152,51200,2048,1.114557823,1.160997732,0,-17.824676,0.990005,1,,9.008358,0.001598283,625.671540,
25,51200,53248,2048,1.160997732,1.207437642,0,-24.938350,0.983752,1,,10.908440,0.001407855,710.300203,
26,53248,55296,2048,1.207437642,1.253877551,0,-25.700405,0.988040,1,,11.247479,0.001698688,588.689710,
27,55296,57344,2048,1.253877551,1.300317460,0,-32.812477,0.980899,1,,11.085806,0.001626948,614.647745,
28,57344,59392,2048,1.300317460,1.346757370,0,-37.670783,0.972795,1,,10.837465,0.001463164,683.450164,
29,59392,61440,2048,1.346757370,1.393197279,0,-40.858917,0.972823,1,,9.077187,0.001490988,670.696360,
30,61440,63488,2048,1.393197279,1.439637188,0,-43.939796,0.944426,1,,6.222416,0.001709724,584.889586,
31,63488,65536,2048,1.439637188,1.486077098,0,-44.742324,0.615041,1,,4.191215,0.002384662,419.346708,
32,65536,67584,2048,1.486077098,1.532517007,0,-35.806353,0.962824,1,,7.885254,0.002129443,469.606434,
33,67584,69632,2048,1.532517007,1.578956916,0,-34.094715,0.965020,1,,6.423956,0.002250430,444.359614,
34,69632,71680,2048,1.578956916,1.625396825,0,-35.581632,0.970204,1,,7.617142,0.002139540,467.390104,
35,71680,73728,2048,1.625396825,1.671836735,0,-29.732092,0.973817,1,,9.581178,0.002396540,417.268286,
36,73728,75776,2048,1.671836735,1.718276644,0,-28.798093,0.981477,1,,11.385053,0.002344571,426.517238,
37,75776,77824,2048,1.718276644,1.764716553,0,-29.726980,0.973029,1,,10.069731,0.002311668,432.588115,
38,77824,79872,2048,1.764716553,1.811156463,0,-25.670268,0.973553,1,,12.589855,0.002336379,428.012702,
39,79872,81920,2048,1.811156463,1.857596372,0,-27.265904,0.977855,1,,11.004870,0.002298084,435.145163,
40,81920,83968,2048,1.857596372,1.904036281,0,-30.148500,0.926680,1,,11.870823,0.002285260,437.586898,
41,83968,86016,2048,1.904036281,1.950476190,0,-30.749694,0.930721,1,,13.157752,0.002103996,475.285997,
42,86016,88064,2048,1.950476190,1.996916100,0,-33.849913,0.947635,1,,10.635646,0.002141687,466.921727,
