frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,0,-27.084463,0.914924,1,,5.457871,0.001826189,547.588496,
1,2048,4096,2048,0.046439909,0.092879819,0,-14.833727,0.980202,1,,9.850316,0.001366243,731.934095,
2,4096,6144,2048,0.092879819,0.139319728,0,-12.716356,0.990175,1,,8.888068,0.001526585,655.056921,
3,6144,8192,2048,0.139319728,0.185759637,0,-12.309354,0.990019,1,,8.112623,0.001459701,685.071842,
4,8192,10240,2048,0.185759637,0.232199546,0,-11.928847,0.991473,1,,8.522263,0.001345690,743.113426,
5,10240,12288,2048,0.232199546,0.278639456,0,-14.132673,0.988180,1,,10.291170,0.001353243,738.965654,
6,12288,14336,2048,0.278639456,0.325079365,0,-18.056466,0.954480,1,,11.149847,0.001690293,591.613259,
7,14336,16384,2048,0.325079365,0.371519274,0,-17.253491,0.983120,1,,11.070881,0.001331090,751.264018,
8,16384,18432,2048,0.371519274,0.417959184,0,-13.834458,0.926522,1,,8.569036,0.001527067,654.850036,
9,18432,20480,2048,0.417959184,0.464399093,0,-16.082835,0.950571,1,,11.513235,0.001403656,712.425309,
10,20480,22528,2048,0.464399093,0.510839002,0,-13.889217,0.877469,1,,8.642899,0.001337185,747.839535,
11,22528,24576,2048,0.510839002,0.557278912,0,-15.595222,0.947962,1,,13.717427,0.001382587,723.281719,
12,24576,26624,2048,0.557278912,0.603718821,0,-18.061857,0.928170,1,,11.113237,0.001532442,652.553146,
13,26624,28672,2048,0.603718821,0.650158730,0,-16.675895,0.981383,1,,11.069830,0.001382023,723.577058,
14,28672,30720,2048,0.650158730,0.696598639,0,-19.200955,0.960461,1,,11.845958,0.001391075,718.868423,
15,30720,32768,2048,0.696598639,0.743038549,0,-18.657715,0.986362,1,,11.482319,0.001616347,618.679193,
16,32768,34816,2048,0.743038549,0.789478458,0,-14.171271,0.973134,1,,9.872051,0.001353620,738.759531,
17,34816,36864,2048,0.789478458,0.835918367,0,-14.569501,0.986652,1,,12.941703,0.001374185,727.703895,
18,36864,38912,2048,0.835918367,0.882358277,0,-13.833215,0.921036,1,,10.066457,0.001232902,811.094349,
19,38912,40960,2048,0.882358277,0.928798186,0,-14.758397,0.977209,1,,14.911538,0.001296248,771.457247,
20,40960,43008,2048,0.928798186,0.975238095,0,-15.953854,0.876095,1,,12.277761,0.001662553,601.484740,
21,43008,45056,2048,0.975238095,1.021678005,0,-18.715744,0.973346,1,,12.408503,0.001656265,603.767962,
22,45056,47104,2048,1.021678005,1.068117914,0,-17.746628,0.859601,1,,13.030284,0.001644431,608.113174,
23,47104,49152,2048,1.068117914,1.114557823,0,-15.714914,0.983308,1,,14.568460,0.001376411,726.527412,
24,49152,51200,2048,1.114557823,1.160997732,0,-16.524883,0.970681,1,,12.679059,0.001320780,757.128369,
25,51200,53248,2048,1.160997732,1.207437642,0,-15.334929,0.975068,1,,12.022916,0.001314971,760.472776,
26,53248,55296,2048,1.207437642,1.253877551,0,-20.549254,0.962829,1,,13.536542,0.001452320,688.553426,
27,55296,57344,2048,1.253877551,1.300317460,0,-19.249368,0.986990,1,,14.067253,0.001357904,736.429246,
28,57344,59392,2048,1.300317460,1.346757370,0,-13.424998,0.973772,1,,12.156337,0.001346094,742.889979,
29,59392,61440,2048,1.346757370,1.393197279,0,-16.321297,0.972168,1,,12.677827,0.001348069,741.801644,
30,61440,63488,2048,1.393197279,1.439637188,0,-20.888388,0.934772,1,,12.547538,0.001534012,651.885249,
31,63488,65536,2048,1.439637188,1.486077098,0,-17.619101,0.974497,1,,10.651689,0.001525929,655.338600,
32,65536,67584,2048,1.486077098,1.532517007,0,-15.062072,0.980078,1,,12.086614,0.001541615,648.670293,
33,67584,69632,2048,1.532517007,1.578956916,0,-15.668483,0.977164,1,,12.008569,0.001526359,655.153980,
34,69632,71680,2048,1.578956916,1.625396825,0,-22.644905,0.971636,1,,10.409039,0.001694452,590.161316,
35,71680,73728,2048,1.625396825,1.671836735,0,-26.923619,0.834306,1,,9.586142,0.001717335,582.297457,
36,73728,75776,2048,1.671836735,1.718276644,0,-27.174366,0.778358,1,,7.483206,0.001643303,608.530646,
37,75776,77824,2048,1.718276644,1.764716553,0,-34.381150,0.841495,1,,6.692328,0.001596366,626.422667,
38,77824,79872,2048,1.764716553,1.811156463,0,-35.202222,0.601777,1,,3.095346,0.001020408,980.000000,
39,79872,81920,2048,1.811156463,1.857596372,0,-34.369978,0.720650,1,,5.282643,0.004683451,213.517788,
40,81920,83968,2048,1.857596372,1.904036281,0,-36.166977,0.907984,1,,3.928804,0.001068913,935.529461,
41,83968,86016,2048,1.904036281,1.950476190,0,-32.228731,0.973666,1,,5.453329,0.002084550,479.719800,
42,86016,88064,2048,1.950476190,1.996916100,0,-31.007736,0.978393,1,,5.792306,0.002220759,450.296567,
43,88064,90112,2048,1.996916100,2.043356009,0,-31.015112,0.980363,1,,5.891616,0.002051366,487.480119,
44,90112,92160,2048,2.043356009,2.089795918,0,-26.383202,0.982666,1,,8.094546,0.002144478,466.313981,
45,92160,94208,2048,2.089795918,2.136235828,0,-26.957975,0.978536,1,,7.558993,0.002079553,480.872644,
46,94208,96256,2048,2.136235828,2.182675737,0,-29.202036,0.980322,1,,8.773503,0.002104589,475.152160,
47,96256,98304,2048,2.182675737,2.229115646,0,-27.908580,0.974892,1,,9.281736,0.002083418,479.980477,
48,98304,100352,2048,2.229115646,2.275555556,0,-24.354788,0.980281,1,,10.930858,0.002044031,489.229469,
49,100352,102400,2048,2.275555556,2.321995465,0,-21.521733,0.951044,1,,10.680885,0.002158560,463.271796,
50,102400,104448,2048,2.321995465,2.368435374,0,-24.384779,0.933313,1,,9.980720,0.002087718,478.991968,
51,104448,106496,2048,2.368435374,2.414875283,0,-24.935914,0.961866,1,,8.738349,0.002134523,468.488669,
52,106496,108544,2048,2.414875283,2.461315193,0,-23.641310,0.906810,1,,10.679668,0.002026300,493.510257,
53,108544,110592,2048,2.461315193,2.507755102,0,-21.152233,0.947951,1,,10.412430,0.002206401,453.226682,
54,110592,112640,2048,2.507755102,2.554195011,0,-23.425667,0.918941,1,,9.555456,0.002083938,479.860810,
55,112640,114688,2048,2.554195011,2.600634921,0,-29.927836,0.908144,1,,8.847327,0.002094672,477.401789,
56,114688,116736,2048,2.600634921,2.647074830,0,-23.611988,0.977465,1,,8.652855,0.002217337,450.991355,
57,116736,118784,2048,2.647074830,2.693514739,0,-25.615372,0.955192,1,,5.708303,0.001020408,980.000000,
